course_id,course_code,course_title,is_required,priority,enrollment,required_board,needs_projector,needs_lab,credits,timeslot_id,room_id,course_tags
C412,MATH 584-A07,Numerical Linear Algebra,0,2,25,any,0,0,5,T_TTH_1000_1120,R_MEB_248,numerical_analysis;linear_algebra
C413,MATH 590-A07,Seminar in Probability,0,2,40,any,0,0,3,T_TTH_1430_1550,R_MGH_389,probability;seminar
C414,MATH 102-A08,Algebra,0,2,40,any,0,0,5,T_MWF_1430_1520,R_LOW_206,service;algebra;precalculus
C415,MATH 103-A08,Introduction to Elementary Functions,0,2,40,any,0,0,5,T_MWF_1430_1520,R_LOW_206,service;precalculus
C416,MATH 111-A08,Algebra with Applications,1,10,240,any,1,0,5,T_MWF_1230_1320,R_KNE_220,service;algebra;applications
C417,MATH 111-B08,Algebra with Applications,1,10,240,any,1,0,5,T_TTH_1000_1120,R_KNE_210,service;algebra;applications
C418,MATH 112-A08,Business and Economic Calculus,0,2,90,any,1,0,5,T_MW_1430_1550,R_MUE_153,service;calculus;optimization
C419,MATH 120-A08,Precalculus,1,10,240,any,1,0,5,T_MWF_0830_0920,R_SMI_120,service;precalculus;calculus
C420,MATH 120-B08,Precalculus,1,10,240,any,1,0,5,T_MW_1000_1120,R_KNE_210,service;precalculus;calculus
C421,MATH 124-A08,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_MWF_1430_1520,R_KNE_210,service;calculus
C422,MATH 124-B08,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_TTH_0830_0950,R_GUG_220,service;calculus
C423,MATH 124-C08,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_MWF_1330_1420,R_KNE_210,service;calculus
C424,MATH 124-D08,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_MWF_0830_0920,R_SMI_120,service;calculus
C425,MATH 124-E08,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_MWF_1030_1120,R_SMI_120,service;calculus
C426,MATH 124-F08,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_MWF_1330_1420,R_GUG_220,service;calculus
C427,MATH 125-A08,Calculus with Analytic Geometry II,1,10,240,any,1,0,5,T_MWF_1030_1120,R_KNE_220,service;calculus
C428,MATH 125-B08,Calculus with Analytic Geometry II,1,10,240,any,1,0,5,T_TTH_1130_1250,R_KNE_220,service;calculus
C429,MATH 125-C08,Calculus with Analytic Geometry II,1,10,240,any,1,0,5,T_MWF_0930_1020,R_KNE_220,service;calculus
C430,MATH 126-A08,Calculus with Analytic Geometry III,1,10,240,any,1,0,5,T_MWF_0830_0920,R_SMI_120,service;calculus;geometry
C431,MATH 126-B08,Calculus with Analytic Geometry III,1,10,240,any,1,0,5,T_TTH_1430_1550,R_KNE_220,service;calculus;geometry
C432,MATH 126-C08,Calculus with Analytic Geometry III,1,10,240,any,1,0,5,T_MWF_1230_1320,R_KNE_210,service;calculus;geometry
C433,MATH 126-D08,Calculus with Analytic Geometry III,1,10,240,any,1,0,5,T_MWF_0830_0920,R_SMI_120,service;calculus;geometry
C434,MATH 134-A08,Accelerated Honors Calculus,0,2,45,any,0,0,5,T_MWF_1530_1620,R_LOW_206,calculus;honors;linear_algebra
C435,MATH 200-A08,Discrete Mathematics I,0,2,300,any,1,0,5,T_TTH_1000_1120,R_KNE_210,combinatorics;probability;number_theory
C436,MATH 207-A08,Introduction to Differential Equations,1,10,230,any,1,0,4,T_MWF_1130_1220,R_KNE_210,differential_equations;applied_math
C437,MATH 207-C08,Introduction to Differential Equations,1,10,220,any,1,0,4,T_TTH_1000_1120,R_GUG_220,differential_equations;applied_math
C438,MATH 207-D08,Introduction to Differential Equations,1,10,50,any,0,0,4,T_TTH_0830_0950,R_MGH_389,differential_equations;applied_math
C439,MATH 208-A08,Matrix Algebra with Applications,1,10,440,any,1,0,4,T_TTH_1130_1250,R_KNE_210,linear_algebra;applied_math
C440,MATH 208-B08,Matrix Algebra with Applications,1,10,440,any,1,0,4,T_TTH_1300_1420,R_KNE_210,linear_algebra;applied_math
C441,MATH 209-A08,Linear Analysis,0,2,50,any,0,0,4,T_MWF_1430_1520,R_LOW_206,differential_equations;pde;analysis
C442,MATH 224-A08,Advanced Multivariable Calculus,0,2,305,any,1,0,4,T_TTH_1000_1120,R_KNE_210,calculus;geometry;analysis
C443,MATH 224-B08,Advanced Multivariable Calculus,0,2,50,any,0,0,4,T_TTH_1300_1420,R_LOW_206,calculus;geometry;analysis
C444,MATH 300-A08,Introduction to Mathematical Reasoning,1,10,80,any,1,0,4,T_MWF_1130_1220,R_AND_205,proofs;number_theory;combinatorics
C445,MATH 300-B08,Introduction to Mathematical Reasoning,1,10,70,any,0,0,4,T_TTH_1430_1550,R_OTB_014,proofs;number_theory;combinatorics
C446,MATH 327-A08,Introductory Real Analysis I,1,10,75,any,0,0,4,T_MWF_1230_1320,R_OTB_014,analysis;real_analysis
C447,MATH 334-A08,Honors Accelerated Advanced Calculus,0,2,45,any,0,0,5,T_TTH_1300_1420,R_MGH_389,analysis;pde;complex_analysis
C448,MATH 342-A08,Art of Problem Solving,0,2,25,any,0,0,4,T_TTH_0830_0950,R_LOW_206,combinatorics;number_theory;geometry;probability
C449,MATH 381-A08,Discrete Mathematical Modeling,1,10,80,any,1,0,4,T_TTH_1600_1720,R_SMI_102,combinatorics;graph_theory;optimization
C450,MATH 394-A08,Probability I,1,10,170,any,1,0,4,T_MWF_1430_1520,R_KNE_220,probability;statistics
C451,MATH 398-B08,Special Topics: WDRP,0,2,15,any,0,0,2,T_MWF_1530_1620,R_PDL_C038,general_math;seminar
C452,MATH 402-A08,Introduction to Modern Algebra,1,10,100,any,1,0,4,T_MWF_0830_0920,R_GUG_220,algebra;number_theory
C453,MATH 407-A08,Linear Optimization,1,10,150,any,1,0,4,T_MWF_1430_1520,R_GUG_220,optimization;linear_algebra
C454,MATH 424-A08,Fundamental Concepts of Analysis,0,2,50,any,0,0,4,T_MWF_1330_1420,R_MUE_153,analysis;real_analysis
C455,MATH 427-A08,Complex Analysis,0,2,50,any,0,0,4,T_MW_1000_1120,R_SMI_102,complex_analysis;analysis
C456,MATH 441-A08,Topology,0,2,90,any,1,0,4,T_MWF_1130_1220,R_SAV_260,topology;geometry
C457,MATH 444-A08,Geometries I,0,2,50,any,0,0,4,T_MWF_0830_0920,R_LOW_206,geometry;education
C458,MATH 461-A08,Combinatorial Theory I,0,2,80,any,1,0,4,T_TTH_1000_1120,R_OTB_014,combinatorics;graph_theory
C459,MATH 491-A08,Introduction to Stochastic Processes I,0,2,45,any,0,0,4,T_TTH_1430_1550,R_MEB_248,probability;stochastic_processes
C460,MATH 504-A08,Modern Algebra,0,2,35,any,0,0,5,T_TTH_1430_1550,R_MGH_389,algebra;algebraic_geometry
C461,MATH 507-A08,Algebraic Structures,0,2,25,any,0,0,3,T_MWF_1130_1220,R_MEB_248,algebra;representation_theory
C462,MATH 514-A08,Network Optimization,0,2,20,any,0,0,3,T_MWF_1330_1420,R_PDL_C401,optimization;combinatorics;graph_theory
C463,MATH 521-A08,Advanced Probability,0,2,15,any,0,0,3,T_TTH_0830_0950,R_PDL_C038,probability;analysis
C464,MATH 526-A08,Real Analysis,0,2,20,any,0,0,5,T_MWF_1330_1420,R_PDL_C401,analysis;real_analysis
C465,MATH 534-A08,Complex Analysis,0,2,25,any,0,0,5,T_TTH_1430_1550,R_LOW_206,complex_analysis;analysis
C466,MATH 544-A08,Topology and Geometry of Manifolds,0,2,35,any,0,0,5,T_TTH_1130_1250,R_MEB_248,topology;geometry
C467,MATH 547-A08,Geometric Structures,0,2,25,any,0,0,3,T_TTH_1430_1550,R_MEB_248,geometry;differential_geometry
C468,MATH 550-D08,Seminar in Geometry,0,2,20,any,0,0,3,T_F_1530_1720,R_LOW_113,geometry;seminar
C469,MATH 580-B08,Departmental Colloquium,0,2,60,any,0,0,2,T_F_1530_1720,R_OTB_014,general_math;seminar
C470,MATH 581-C08,Special Topics: Inverse Problems and PDE,0,2,25,any,0,0,3,T_MW_1430_1550,R_PDL_C401,pde;inverse_problems
C471,MATH 584-A08,Numerical Linear Algebra,0,2,25,any,0,0,5,T_TTH_1430_1550,R_PDL_C038,numerical_analysis;linear_algebra
C472,MATH 590-A08,Seminar in Probability,0,2,40,any,0,0,3,T_W_1500_1650,R_MGH_389,probability;seminar
C473,MATH 102-A09,Algebra,0,2,40,any,0,0,5,T_MWF_1330_1420,R_LOW_206,service;algebra;precalculus
C474,MATH 103-A09,Introduction to Elementary Functions,0,2,40,any,0,0,5,T_MWF_0830_0920,R_SMI_102,service;precalculus
C475,MATH 111-A09,Algebra with Applications,1,10,240,any,1,0,5,T_MWF_1330_1420,R_SMI_120,service;algebra;applications
C476,MATH 111-B09,Algebra with Applications,1,10,240,any,1,0,5,T_TTH_1130_1250,R_KNE_220,service;algebra;applications
C477,MATH 112-A09,Business and Economic Calculus,0,2,90,any,1,0,5,T_MWF_0830_0920,R_SAV_260,service;calculus;optimization
C478,MATH 120-A09,Precalculus,1,10,240,any,1,0,5,T_MWF_1430_1520,R_KNE_210,service;precalculus;calculus
C479,MATH 120-B09,Precalculus,1,10,240,any,1,0,5,T_TTH_1300_1420,R_GUG_220,service;precalculus;calculus
C480,MATH 124-A09,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_MWF_1330_1420,R_KNE_220,service;calculus
C481,MATH 124-B09,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_MWF_0930_1020,R_KNE_220,service;calculus
C482,MATH 124-C09,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_MWF_1130_1220,R_KNE_210,service;calculus
C483,MATH 124-D09,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_MWF_1130_1220,R_GUG_220,service;calculus
C484,MATH 124-E09,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_MWF_0830_0920,R_SMI_120,service;calculus
C485,MATH 124-F09,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_MWF_1430_1520,R_SMI_120,service;calculus
C486,MATH 125-A09,Calculus with Analytic Geometry II,1,10,240,any,1,0,5,T_MW_1000_1120,R_SMI_120,service;calculus
C487,MATH 125-B09,Calculus with Analytic Geometry II,1,10,240,any,1,0,5,T_MWF_1330_1420,R_KNE_210,service;calculus
C488,MATH 125-C09,Calculus with Analytic Geometry II,1,10,240,any,1,0,5,T_MWF_0830_0920,R_SMI_120,service;calculus
C489,MATH 126-A09,Calculus with Analytic Geometry III,1,10,240,any,1,0,5,T_MWF_1530_1620,R_SMI_120,service;calculus;geometry
C490,MATH 126-B09,Calculus with Analytic Geometry III,1,10,240,any,1,0,5,T_MWF_0930_1020,R_KNE_210,service;calculus;geometry
C491,MATH 126-C09,Calculus with Analytic Geometry III,1,10,240,any,1,0,5,T_MWF_1430_1520,R_SMI_120,service;calculus;geometry
C492,MATH 126-D09,Calculus with Analytic Geometry III,1,10,240,any,1,0,5,T_MWF_1030_1120,R_GUG_220,service;calculus;geometry
C493,MATH 134-A09,Accelerated Honors Calculus,0,2,45,any,0,0,5,T_MWF_1130_1220,R_MEB_248,calculus;honors;linear_algebra
C494,MATH 200-A09,Discrete Mathematics I,0,2,300,any,1,0,5,T_W_1500_1650,R_KNE_210,combinatorics;probability;number_theory
C495,MATH 207-A09,Introduction to Differential Equations,1,10,230,any,1,0,4,T_MWF_1330_1420,R_KNE_220,differential_equations;applied_math
C496,MATH 207-C09,Introduction to Differential Equations,1,10,220,any,1,0,4,T_MWF_1430_1520,R_KNE_210,differential_equations;applied_math
C497,MATH 207-D09,Introduction to Differential Equations,1,10,50,any,0,0,4,T_TTH_1600_1720,R_LOW_206,differential_equations;applied_math
C498,MATH 208-A09,Matrix Algebra with Applications,1,10,440,any,1,0,4,T_MW_1430_1550,R_KNE_210,linear_algebra;applied_math
C499,MATH 208-B09,Matrix Algebra with Applications,1,10,440,any,1,0,4,T_MWF_0930_1020,R_KNE_210,linear_algebra;applied_math
C500,MATH 209-A09,Linear Analysis,0,2,50,any,0,0,4,T_MWF_1530_1620,R_MGH_389,differential_equations;pde;analysis
C501,MATH 224-A09,Advanced Multivariable Calculus,0,2,305,any,1,0,4,T_MWF_1530_1620,R_KNE_210,calculus;geometry;analysis
C502,MATH 224-B09,Advanced Multivariable Calculus,0,2,50,any,0,0,4,T_TTH_1600_1720,R_SMI_102,calculus;geometry;analysis
C503,MATH 300-A09,Introduction to Mathematical Reasoning,1,10,80,any,1,0,4,T_TTH_0830_0950,R_OTB_014,proofs;number_theory;combinatorics
C504,MATH 300-B09,Introduction to Mathematical Reasoning,1,10,70,any,0,0,4,T_TTH_1130_1250,R_OTB_014,proofs;number_theory;combinatorics
C505,MATH 327-A09,Introductory Real Analysis I,1,10,75,any,0,0,4,T_MWF_1330_1420,R_SMI_102,analysis;real_analysis
C506,MATH 334-A09,Honors Accelerated Advanced Calculus,0,2,45,any,0,0,5,T_MWF_1130_1220,R_LOW_206,analysis;pde;complex_analysis
C507,MATH 342-A09,Art of Problem Solving,0,2,25,any,0,0,4,T_MWF_0930_1020,R_PDL_C401,combinatorics;number_theory;geometry;probability
C508,MATH 381-A09,Discrete Mathematical Modeling,1,10,80,any,1,0,4,T_TTH_1430_1550,R_AND_205,combinatorics;graph_theory;optimization
C509,MATH 394-A09,Probability I,1,10,170,any,1,0,4,T_MW_1430_1550,R_KNE_210,probability;statistics
C510,MATH 398-B09,Special Topics: WDRP,0,2,15,any,0,0,2,T_TTH_1600_1720,R_PDL_C038,general_math;seminar
C511,MATH 402-A09,Introduction to Modern Algebra,1,10,100,any,1,0,4,T_MWF_0830_0920,R_GUG_220,algebra;number_theory
C512,MATH 407-A09,Linear Optimization,1,10,150,any,1,0,4,T_MW_1000_1120,R_KNE_210,optimization;linear_algebra
C513,MATH 424-A09,Fundamental Concepts of Analysis,0,2,50,any,0,0,4,T_MWF_1430_1520,R_SMI_102,analysis;real_analysis
C514,MATH 427-A09,Complex Analysis,0,2,50,any,0,0,4,T_MW_1000_1120,R_MUE_153,complex_analysis;analysis
C515,MATH 441-A09,Topology,0,2,90,any,1,0,4,T_TTH_1130_1250,R_AND_205,topology;geometry
C516,MATH 444-A09,Geometries I,0,2,50,any,0,0,4,T_TTH_1130_1250,R_SMI_102,geometry;education
C517,MATH 461-A09,Combinatorial Theory I,0,2,80,any,1,0,4,T_MW_1430_1550,R_MUE_153,combinatorics;graph_theory
C518,MATH 491-A09,Introduction to Stochastic Processes I,0,2,45,any,0,0,4,T_TTH_1600_1720,R_MGH_389,probability;stochastic_processes
C519,MATH 504-A09,Modern Algebra,0,2,35,any,0,0,5,T_W_1500_1650,R_MEB_248,algebra;algebraic_geometry
C520,MATH 507-A09,Algebraic Structures,0,2,25,any,0,0,3,T_MWF_1330_1420,R_PDL_C401,algebra;representation_theory
C521,MATH 514-A09,Network Optimization,0,2,20,any,0,0,3,T_MW_1430_1550,R_PDL_C401,optimization;combinatorics;graph_theory
C522,MATH 521-A09,Advanced Probability,0,2,15,any,0,0,3,T_TTH_1130_1250,R_PDL_C401,probability;analysis
C523,MATH 526-A09,Real Analysis,0,2,20,any,0,0,5,T_MWF_1330_1420,R_LOW_113,analysis;real_analysis
C524,MATH 534-A09,Complex Analysis,0,2,25,any,0,0,5,T_TTH_0830_0950,R_PDL_C401,complex_analysis;analysis
C525,MATH 544-A09,Topology and Geometry of Manifolds,0,2,35,any,0,0,5,T_TTH_1130_1250,R_PDL_C038,topology;geometry
C526,MATH 547-A09,Geometric Structures,0,2,25,any,0,0,3,T_TTH_1600_1720,R_PDL_C401,geometry;differential_geometry
C527,MATH 550-D09,Seminar in Geometry,0,2,20,any,0,0,3,T_F_1530_1720,R_PDL_C401,geometry;seminar
C528,MATH 580-B09,Departmental Colloquium,0,2,60,any,0,0,2,T_F_1530_1720,R_OTB_014,general_math;seminar
C529,MATH 581-C09,Special Topics: Inverse Problems and PDE,0,2,25,any,0,0,3,T_TTH_1430_1550,R_PDL_C038,pde;inverse_problems
C530,MATH 584-A09,Numerical Linear Algebra,0,2,25,any,0,0,5,T_MWF_1430_1520,R_MEB_248,numerical_analysis;linear_algebra
C531,MATH 590-A09,Seminar in Probability,0,2,40,any,0,0,3,T_W_1500_1650,R_SMI_102,probability;seminar
C532,MATH 102-A10,Algebra,0,2,40,any,0,0,5,T_MWF_1530_1620,R_MGH_389,service;algebra;precalculus
C533,MATH 103-A10,Introduction to Elementary Functions,0,2,40,any,0,0,5,T_MWF_0930_1020,R_MEB_248,service;precalculus
C534,MATH 111-A10,Algebra with Applications,1,10,240,any,1,0,5,T_MWF_1530_1620,R_KNE_210,service;algebra;applications
C535,MATH 111-B10,Algebra with Applications,1,10,240,any,1,0,5,T_TTH_1130_1250,R_KNE_210,service;algebra;applications
C536,MATH 112-A10,Business and Economic Calculus,0,2,90,any,1,0,5,T_MWF_1030_1120,R_MUE_153,service;calculus;optimization
C537,MATH 120-A10,Precalculus,1,10,240,any,1,0,5,T_MW_1000_1120,R_SMI_120,service;precalculus;calculus
C538,MATH 120-B10,Precalculus,1,10,240,any,1,0,5,T_MWF_1230_1320,R_SMI_120,service;precalculus;calculus
C539,MATH 124-A10,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_MWF_1230_1320,R_KNE_220,service;calculus
C540,MATH 124-B10,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_MWF_0830_0920,R_KNE_210,service;calculus
C541,MATH 124-C10,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_MWF_0830_0920,R_KNE_220,service;calculus
C542,MATH 124-D10,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_MWF_1030_1120,R_KNE_220,service;calculus
C543,MATH 124-E10,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_MWF_1030_1120,R_GUG_220,service;calculus
C544,MATH 124-F10,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_MWF_0830_0920,R_GUG_220,service;calculus
C545,MATH 125-A10,Calculus with Analytic Geometry II,1,10,240,any,1,0,5,T_MWF_1130_1220,R_GUG_220,service;calculus
C546,MATH 125-B10,Calculus with Analytic Geometry II,1,10,240,any,1,0,5,T_MWF_0830_0920,R_KNE_220,service;calculus
C547,MATH 125-C10,Calculus with Analytic Geometry II,1,10,240,any,1,0,5,T_TTH_1300_1420,R_GUG_220,service;calculus
C548,MATH 126-A10,Calculus with Analytic Geometry III,1,10,240,any,1,0,5,T_MWF_1530_1620,R_GUG_220,service;calculus;geometry
C549,MATH 126-B10,Calculus with Analytic Geometry III,1,10,240,any,1,0,5,T_TTH_1300_1420,R_KNE_220,service;calculus;geometry
C550,MATH 126-C10,Calculus with Analytic Geometry III,1,10,240,any,1,0,5,T_MWF_1030_1120,R_GUG_220,service;calculus;geometry
C551,MATH 126-D10,Calculus with Analytic Geometry III,1,10,240,any,1,0,5,T_MWF_0930_1020,R_KNE_210,service;calculus;geometry
C552,MATH 134-A10,Accelerated Honors Calculus,0,2,45,any,0,0,5,T_MWF_1030_1120,R_MEB_248,calculus;honors;linear_algebra
C553,MATH 200-A10,Discrete Mathematics I,0,2,300,any,1,0,5,T_MWF_1530_1620,R_KNE_210,combinatorics;probability;number_theory
C554,MATH 207-A10,Introduction to Differential Equations,1,10,230,any,1,0,4,T_MWF_1030_1120,R_GUG_220,differential_equations;applied_math
C555,MATH 207-C10,Introduction to Differential Equations,1,10,220,any,1,0,4,T_MWF_1530_1620,R_KNE_210,differential_equations;applied_math
C556,MATH 207-D10,Introduction to Differential Equations,1,10,50,any,0,0,4,T_MWF_0930_1020,R_MGH_389,differential_equations;applied_math
C557,MATH 208-A10,Matrix Algebra with Applications,1,10,440,any,1,0,4,T_TTH_1000_1120,R_KNE_210,linear_algebra;applied_math
C558,MATH 208-B10,Matrix Algebra with Applications,1,10,440,any,1,0,4,T_MWF_1130_1220,R_KNE_210,linear_algebra;applied_math
C559,MATH 209-A10,Linear Analysis,0,2,50,any,0,0,4,T_TTH_1000_1120,R_SMI_102,differential_equations;pde;analysis
C560,MATH 224-A10,Advanced Multivariable Calculus,0,2,305,any,1,0,4,T_TTH_1000_1120,R_KNE_210,calculus;geometry;analysis
C561,MATH 224-B10,Advanced Multivariable Calculus,0,2,50,any,0,0,4,T_TTH_1300_1420,R_MGH_389,calculus;geometry;analysis
C562,MATH 300-A10,Introduction to Mathematical Reasoning,1,10,80,any,1,0,4,T_MWF_1430_1520,R_AND_205,proofs;number_theory;combinatorics
C563,MATH 300-B10,Introduction to Mathematical Reasoning,1,10,70,any,0,0,4,T_MWF_0830_0920,R_OTB_014,proofs;number_theory;combinatorics
C564,MATH 327-A10,Introductory Real Analysis I,1,10,75,any,0,0,4,T_MWF_1030_1120,R_AND_205,analysis;real_analysis
C565,MATH 334-A10,Honors Accelerated Advanced Calculus,0,2,45,any,0,0,5,T_MWF_1230_1320,R_MEB_248,analysis;pde;complex_analysis
C566,MATH 342-A10,Art of Problem Solving,0,2,25,any,0,0,4,T_MW_1430_1550,R_LOW_206,combinatorics;number_theory;geometry;probability
C567,MATH 381-A10,Discrete Mathematical Modeling,1,10,80,any,1,0,4,T_MWF_1030_1120,R_SMI_102,combinatorics;graph_theory;optimization
C568,MATH 394-A10,Probability I,1,10,170,any,1,0,4,T_TTH_1430_1550,R_GUG_220,probability;statistics
C569,MATH 398-B10,Special Topics: WDRP,0,2,15,any,0,0,2,T_F_1530_1720,R_PDL_C038,general_math;seminar
C570,MATH 402-A10,Introduction to Modern Algebra,1,10,100,any,1,0,4,T_TTH_1430_1550,R_AND_205,algebra;number_theory
C571,MATH 407-A10,Linear Optimization,1,10,150,any,1,0,4,T_TTH_1000_1120,R_GUG_220,optimization;linear_algebra
C572,MATH 424-A10,Fundamental Concepts of Analysis,0,2,50,any,0,0,4,T_MWF_1330_1420,R_LOW_206,analysis;real_analysis
C573,MATH 427-A10,Complex Analysis,0,2,50,any,0,0,4,T_MWF_1430_1520,R_SMI_102,complex_analysis;analysis
C574,MATH 441-A10,Topology,0,2,90,any,1,0,4,T_TTH_1000_1120,R_SAV_260,topology;geometry
C575,MATH 444-A10,Geometries I,0,2,50,any,0,0,4,T_TTH_1130_1250,R_SMI_102,geometry;education
C576,MATH 461-A10,Combinatorial Theory I,0,2,80,any,1,0,4,T_MWF_1330_1420,R_MUE_153,combinatorics;graph_theory
C577,MATH 491-A10,Introduction to Stochastic Processes I,0,2,45,any,0,0,4,T_TTH_1430_1550,R_MEB_248,probability;stochastic_processes
C578,MATH 504-A10,Modern Algebra,0,2,35,any,0,0,5,T_TTH_1300_1420,R_MEB_248,algebra;algebraic_geometry
C579,MATH 507-A10,Algebraic Structures,0,2,25,any,0,0,3,T_MW_1000_1120,R_PDL_C038,algebra;representation_theory
C580,MATH 514-A10,Network Optimization,0,2,20,any,0,0,3,T_W_1500_1650,R_PDL_C038,optimization;combinatorics;graph_theory
C581,MATH 521-A10,Advanced Probability,0,2,15,any,0,0,3,T_MWF_1530_1620,R_MEB_248,probability;analysis
C582,MATH 526-A10,Real Analysis,0,2,20,any,0,0,5,T_TTH_1130_1250,R_LOW_113,analysis;real_analysis
C583,MATH 534-A10,Complex Analysis,0,2,25,any,0,0,5,T_MW_1430_1550,R_MEB_248,complex_analysis;analysis
C584,MATH 544-A10,Topology and Geometry of Manifolds,0,2,35,any,0,0,5,T_TTH_1430_1550,R_LOW_206,topology;geometry
C585,MATH 547-A10,Geometric Structures,0,2,25,any,0,0,3,T_TTH_0830_0950,R_PDL_C038,geometry;differential_geometry
C586,MATH 550-D10,Seminar in Geometry,0,2,20,any,0,0,3,T_MWF_1430_1520,R_LOW_113,geometry;seminar
C587,MATH 580-B10,Departmental Colloquium,0,2,60,any,0,0,2,T_TTH_0830_0950,R_MUE_153,general_math;seminar
C588,MATH 581-C10,Special Topics: Inverse Problems and PDE,0,2,25,any,0,0,3,T_TTH_1430_1550,R_PDL_C038,pde;inverse_problems
C589,MATH 584-A10,Numerical Linear Algebra,0,2,25,any,0,0,5,T_MW_1000_1120,R_PDL_C401,numerical_analysis;linear_algebra
C590,MATH 590-A10,Seminar in Probability,0,2,40,any,0,0,3,T_F_1530_1720,R_MGH_389,probability;seminar
C591,MATH 102-A11,Algebra,0,2,40,any,0,0,5,T_MWF_1430_1520,R_SMI_102,service;algebra;precalculus
C592,MATH 103-A11,Introduction to Elementary Functions,0,2,40,any,0,0,5,T_MWF_0930_1020,R_SMI_102,service;precalculus
C593,MATH 111-A11,Algebra with Applications,1,10,240,any,1,0,5,T_MWF_1230_1320,R_KNE_210,service;algebra;applications
C594,MATH 111-B11,Algebra with Applications,1,10,240,any,1,0,5,T_MWF_0830_0920,R_GUG_220,service;algebra;applications
C595,MATH 112-A11,Business and Economic Calculus,0,2,90,any,1,0,5,T_TTH_1600_1720,R_AND_205,service;calculus;optimization
C596,MATH 120-A11,Precalculus,1,10,240,any,1,0,5,T_MWF_1530_1620,R_KNE_210,service;precalculus;calculus
C597,MATH 120-B11,Precalculus,1,10,240,any,1,0,5,T_TTH_1000_1120,R_KNE_210,service;precalculus;calculus
C598,MATH 124-A11,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_MWF_1030_1120,R_KNE_210,service;calculus
C599,MATH 124-B11,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_MWF_1230_1320,R_GUG_220,service;calculus
C600,MATH 124-C11,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_MWF_0930_1020,R_SMI_120,service;calculus
C601,MATH 124-D11,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_MW_1000_1120,R_KNE_210,service;calculus
C602,MATH 124-E11,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_MWF_1530_1620,R_KNE_210,service;calculus
C603,MATH 124-F11,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_TTH_0830_0950,R_KNE_210,service;calculus
C604,MATH 125-A11,Calculus with Analytic Geometry II,1,10,240,any,1,0,5,T_MW_1000_1120,R_KNE_210,service;calculus
C605,MATH 125-B11,Calculus with Analytic Geometry II,1,10,240,any,1,0,5,T_TTH_1000_1120,R_GUG_220,service;calculus
C606,MATH 125-C11,Calculus with Analytic Geometry II,1,10,240,any,1,0,5,T_MW_1000_1120,R_KNE_210,service;calculus
C607,MATH 126-A11,Calculus with Analytic Geometry III,1,10,240,any,1,0,5,T_MW_1000_1120,R_SMI_120,service;calculus;geometry
C608,MATH 126-B11,Calculus with Analytic Geometry III,1,10,240,any,1,0,5,T_MWF_1130_1220,R_GUG_220,service;calculus;geometry
C609,MATH 126-C11,Calculus with Analytic Geometry III,1,10,240,any,1,0,5,T_MWF_1030_1120,R_GUG_220,service;calculus;geometry
C610,MATH 126-D11,Calculus with Analytic Geometry III,1,10,240,any,1,0,5,T_MWF_1430_1520,R_KNE_210,service;calculus;geometry
C611,MATH 134-A11,Accelerated Honors Calculus,0,2,45,any,0,0,5,T_MWF_1330_1420,R_LOW_206,calculus;honors;linear_algebra
C612,MATH 200-A11,Discrete Mathematics I,0,2,300,any,1,0,5,T_MWF_1230_1320,R_KNE_210,combinatorics;probability;number_theory
C613,MATH 207-A11,Introduction to Differential Equations,1,10,230,any,1,0,4,T_MWF_1430_1520,R_KNE_210,differential_equations;applied_math
C614,MATH 207-C11,Introduction to Differential Equations,1,10,220,any,1,0,4,T_TTH_1000_1120,R_KNE_210,differential_equations;applied_math
C615,MATH 207-D11,Introduction to Differential Equations,1,10,50,any,0,0,4,T_MWF_1130_1220,R_MGH_389,differential_equations;applied_math
C616,MATH 208-A11,Matrix Algebra with Applications,1,10,440,any,1,0,4,T_MWF_1430_1520,R_KNE_210,linear_algebra;applied_math
C617,MATH 208-B11,Matrix Algebra with Applications,1,10,440,any,1,0,4,T_TTH_0830_0950,R_KNE_210,linear_algebra;applied_math
