course_id,room_id,suitable,room_score
C798,R_SAV_260,1,4
C798,R_AND_205,1,4
C798,R_OTB_014,1,5
C798,R_MUE_153,1,5
C798,R_SMI_102,1,5
C798,R_MGH_389,0,0
C798,R_LOW_206,0,0
C798,R_MEB_248,0,0
C798,R_PDL_C038,0,0
C798,R_PDL_C401,0,0
C798,R_LOW_113,0,0
C799,R_KNE_210,1,3
C799,R_KNE_220,1,3
C799,R_GUG_220,1,3
C799,R_SMI_120,1,3
C799,R_SAV_260,1,4
C799,R_AND_205,1,4
C799,R_OTB_014,1,5
C799,R_MUE_153,1,5
C799,R_SMI_102,1,5
C799,R_MGH_389,1,5
C799,R_LOW_206,0,0
C799,R_MEB_248,0,0
C799,R_PDL_C038,0,0
C799,R_PDL_C401,0,0
C799,R_LOW_113,0,0
C800,R_KNE_210,1,3
C800,R_KNE_220,1,3
C800,R_GUG_220,1,3
C800,R_SMI_120,1,3
C800,R_SAV_260,1,4
C800,R_AND_205,1,4
C800,R_OTB_014,1,5
C800,R_MUE_153,1,5
C800,R_SMI_102,1,5
C800,R_MGH_389,0,0
C800,R_LOW_206,0,0
C800,R_MEB_248,0,0
C800,R_PDL_C038,0,0
C800,R_PDL_C401,0,0
C800,R_LOW_113,0,0
C801,R_KNE_210,1,3
C801,R_KNE_220,1,3
C801,R_GUG_220,1,3
C801,R_SMI_120,1,3
C801,R_SAV_260,1,3
C801,R_AND_205,1,4
C801,R_OTB_014,1,4
C801,R_MUE_153,1,4
C801,R_SMI_102,1,5
C801,R_MGH_389,1,5
C801,R_LOW_206,1,5
C801,R_MEB_248,1,5
C801,R_PDL_C038,0,0
C801,R_PDL_C401,0,0
C801,R_LOW_113,0,0
C802,R_KNE_210,1,3
C802,R_KNE_220,1,3
C802,R_GUG_220,1,3
C802,R_SMI_120,1,3
C802,R_SAV_260,1,3
C802,R_AND_205,1,3
C802,R_OTB_014,1,4
C802,R_MUE_153,1,4
C802,R_SMI_102,1,4
C802,R_MGH_389,1,4
C802,R_LOW_206,1,5
C802,R_MEB_248,1,5
C802,R_PDL_C038,1,5
C802,R_PDL_C401,1,5
C802,R_LOW_113,0,0
C803,R_KNE_210,1,3
C803,R_KNE_220,1,3
C803,R_GUG_220,1,3
C803,R_SMI_120,1,3
C803,R_SAV_260,1,4
C803,R_AND_205,1,4
C803,R_OTB_014,1,5
C803,R_MUE_153,1,5
C803,R_SMI_102,1,5
C803,R_MGH_389,0,0
C803,R_LOW_206,0,0
C803,R_MEB_248,0,0
C803,R_PDL_C038,0,0
C803,R_PDL_C401,0,0
C803,R_LOW_113,0,0
C804,R_KNE_210,1,4
C804,R_KNE_220,1,4
C804,R_GUG_220,1,4
C804,R_SMI_120,1,4
C804,R_SAV_260,1,5
C804,R_AND_205,0,0
C804,R_OTB_014,0,0
C804,R_MUE_153,0,0
C804,R_SMI_102,0,0
C804,R_MGH_389,0,0
C804,R_LOW_206,0,0
C804,R_MEB_248,0,0
C804,R_PDL_C038,0,0
C804,R_PDL_C401,0,0
C804,R_LOW_113,0,0
C805,R_KNE_210,1,3
C805,R_KNE_220,1,3
C805,R_GUG_220,1,3
C805,R_SMI_120,1,3
C805,R_SAV_260,1,3
C805,R_AND_205,1,3
C805,R_OTB_014,1,4
C805,R_MUE_153,1,4
C805,R_SMI_102,1,4
C805,R_MGH_389,1,4
C805,R_LOW_206,1,5
C805,R_MEB_248,1,5
C805,R_PDL_C038,1,5
C805,R_PDL_C401,1,5
C805,R_LOW_113,1,5
C806,R_KNE_210,1,3
C806,R_KNE_220,1,3
C806,R_GUG_220,1,3
C806,R_SMI_120,1,3
C806,R_SAV_260,1,4
C806,R_AND_205,1,4
C806,R_OTB_014,1,5
C806,R_MUE_153,0,0
C806,R_SMI_102,0,0
C806,R_MGH_389,0,0
C806,R_LOW_206,0,0
C806,R_MEB_248,0,0
C806,R_PDL_C038,0,0
C806,R_PDL_C401,0,0
C806,R_LOW_113,0,0
C807,R_KNE_210,1,4
C807,R_KNE_220,1,4
C807,R_GUG_220,1,4
C807,R_SMI_120,1,4
C807,R_SAV_260,1,5
C807,R_AND_205,1,5
C807,R_OTB_014,0,0
C807,R_MUE_153,0,0
C807,R_SMI_102,0,0
C807,R_MGH_389,0,0
C807,R_LOW_206,0,0
C807,R_MEB_248,0,0
C807,R_PDL_C038,0,0
C807,R_PDL_C401,0,0
C807,R_LOW_113,0,0
C808,R_KNE_210,1,3
C808,R_KNE_220,1,3
C808,R_GUG_220,1,3
C808,R_SMI_120,1,3
C808,R_SAV_260,1,4
C808,R_AND_205,1,4
C808,R_OTB_014,1,4
C808,R_MUE_153,1,5
C808,R_SMI_102,1,5
C808,R_MGH_389,1,5
C808,R_LOW_206,1,5
C808,R_MEB_248,0,0
C808,R_PDL_C038,0,0
C808,R_PDL_C401,0,0
C808,R_LOW_113,0,0
C809,R_KNE_210,1,3
C809,R_KNE_220,1,3
C809,R_GUG_220,1,3
C809,R_SMI_120,1,3
C809,R_SAV_260,1,4
C809,R_AND_205,1,4
C809,R_OTB_014,1,4
C809,R_MUE_153,1,5
C809,R_SMI_102,1,5
C809,R_MGH_389,1,5
C809,R_LOW_206,1,5
C809,R_MEB_248,0,0
C809,R_PDL_C038,0,0
C809,R_PDL_C401,0,0
C809,R_LOW_113,0,0
C810,R_KNE_210,1,3
C810,R_KNE_220,1,3
C810,R_GUG_220,1,3
C810,R_SMI_120,1,3
C810,R_SAV_260,1,4
C810,R_AND_205,1,4
C810,R_OTB_014,1,5
C810,R_MUE_153,1,5
C810,R_SMI_102,0,0
C810,R_MGH_389,0,0
C810,R_LOW_206,0,0
C810,R_MEB_248,0,0
C810,R_PDL_C038,0,0
C810,R_PDL_C401,0,0
C810,R_LOW_113,0,0
C811,R_KNE_210,1,3
C811,R_KNE_220,1,3
C811,R_GUG_220,1,3
C811,R_SMI_120,1,3
C811,R_SAV_260,1,4
C811,R_AND_205,1,4
C811,R_OTB_014,1,4
C811,R_MUE_153,1,5
C811,R_SMI_102,1,5
C811,R_MGH_389,1,5
C811,R_LOW_206,1,5
C811,R_MEB_248,0,0
C811,R_PDL_C038,0,0
C811,R_PDL_C401,0,0
C811,R_LOW_113,0,0
C812,R_KNE_210,1,3
C812,R_KNE_220,1,3
C812,R_GUG_220,1,3
C812,R_SMI_120,1,3
C812,R_SAV_260,1,4
C812,R_AND_205,1,4
C812,R_OTB_014,1,5
C812,R_MUE_153,1,5
C812,R_SMI_102,1,5
C812,R_MGH_389,0,0
C812,R_LOW_206,0,0
C812,R_MEB_248,0,0
C812,R_PDL_C038,0,0
C812,R_PDL_C401,0,0
C812,R_LOW_113,0,0
C813,R_KNE_210,1,3
C813,R_KNE_220,1,3
C813,R_GUG_220,1,3
C813,R_SMI_120,1,3
C813,R_SAV_260,1,3
C813,R_AND_205,1,4
C813,R_OTB_014,1,4
C813,R_MUE_153,1,4
C813,R_SMI_102,1,5
C813,R_MGH_389,1,5
C813,R_LOW_206,1,5
C813,R_MEB_248,1,5
C813,R_PDL_C038,0,0
C813,R_PDL_C401,0,0
C813,R_LOW_113,0,0
C814,R_KNE_210,1,3
C814,R_KNE_220,1,3
C814,R_GUG_220,1,3
C814,R_SMI_120,1,3
C814,R_SAV_260,1,3
C814,R_AND_205,1,4
C814,R_OTB_014,1,4
C814,R_MUE_153,1,4
C814,R_SMI_102,1,4
C814,R_MGH_389,1,5
C814,R_LOW_206,1,5
C814,R_MEB_248,1,5
C814,R_PDL_C038,1,5
C814,R_PDL_C401,0,0
C814,R_LOW_113,0,0
C815,R_KNE_210,1,3
C815,R_KNE_220,1,3
C815,R_GUG_220,1,3
C815,R_SMI_120,1,3
C815,R_SAV_260,1,3
C815,R_AND_205,1,3
C815,R_OTB_014,1,4
C815,R_MUE_153,1,4
C815,R_SMI_102,1,4
C815,R_MGH_389,1,4
C815,R_LOW_206,1,5
C815,R_MEB_248,1,5
C815,R_PDL_C038,1,5
C815,R_PDL_C401,1,5
C815,R_LOW_113,0,0
C816,R_KNE_210,1,3
C816,R_KNE_220,1,3
C816,R_GUG_220,1,3
C816,R_SMI_120,1,3
C816,R_SAV_260,1,3
C816,R_AND_205,1,3
C816,R_OTB_014,1,4
C816,R_MUE_153,1,4
C816,R_SMI_102,1,4
C816,R_MGH_389,1,4
C816,R_LOW_206,1,5
C816,R_MEB_248,1,5
C816,R_PDL_C038,1,5
C816,R_PDL_C401,1,5
C816,R_LOW_113,1,5
C817,R_KNE_210,1,3
C817,R_KNE_220,1,3
C817,R_GUG_220,1,3
C817,R_SMI_120,1,3
C817,R_SAV_260,1,3
C817,R_AND_205,1,3
C817,R_OTB_014,1,4
C817,R_MUE_153,1,4
C817,R_SMI_102,1,4
C817,R_MGH_389,1,4
C817,R_LOW_206,1,5
C817,R_MEB_248,1,5
C817,R_PDL_C038,1,5
C817,R_PDL_C401,1,5
C817,R_LOW_113,1,5
C818,R_KNE_210,1,3
C818,R_KNE_220,1,3
C818,R_GUG_220,1,3
C818,R_SMI_120,1,3
C818,R_SAV_260,1,3
C818,R_AND_205,1,3
C818,R_OTB_014,1,4
C818,R_MUE_153,1,4
C818,R_SMI_102,1,4
C818,R_MGH_389,1,4
C818,R_LOW_206,1,5
C818,R_MEB_248,1,5
C818,R_PDL_C038,1,5
C818,R_PDL_C401,1,5
C818,R_LOW_113,1,5
C819,R_KNE_210,1,3
C819,R_KNE_220,1,3
C819,R_GUG_220,1,3
C819,R_SMI_120,1,3
C819,R_SAV_260,1,3
C819,R_AND_205,1,3
C819,R_OTB_014,1,4
C819,R_MUE_153,1,4
C819,R_SMI_102,1,4
C819,R_MGH_389,1,4
C819,R_LOW_206,1,5
C819,R_MEB_248,1,5
C819,R_PDL_C038,1,5
C819,R_PDL_C401,1,5
C819,R_LOW_113,0,0
C820,R_KNE_210,1,3
C820,R_KNE_220,1,3
C820,R_GUG_220,1,3
C820,R_SMI_120,1,3
C820,R_SAV_260,1,3
C820,R_AND_205,1,4
C820,R_OTB_014,1,4
C820,R_MUE_153,1,4
C820,R_SMI_102,1,4
C820,R_MGH_389,1,5
C820,R_LOW_206,1,5
C820,R_MEB_248,1,5
C820,R_PDL_C038,1,5
C820,R_PDL_C401,0,0
C820,R_LOW_113,0,0
C821,R_KNE_210,1,3
C821,R_KNE_220,1,3
C821,R_GUG_220,1,3
C821,R_SMI_120,1,3
C821,R_SAV_260,1,3
C821,R_AND_205,1,3
C821,R_OTB_014,1,4
C821,R_MUE_153,1,4
C821,R_SMI_102,1,4
C821,R_MGH_389,1,4
C821,R_LOW_206,1,5
C821,R_MEB_248,1,5
C821,R_PDL_C038,1,5
C821,R_PDL_C401,1,5
C821,R_LOW_113,0,0
C822,R_KNE_210,1,3
C822,R_KNE_220,1,3
C822,R_GUG_220,1,3
C822,R_SMI_120,1,3
C822,R_SAV_260,1,3
C822,R_AND_205,1,3
C822,R_OTB_014,1,4
C822,R_MUE_153,1,4
C822,R_SMI_102,1,4
C822,R_MGH_389,1,4
C822,R_LOW_206,1,5
C822,R_MEB_248,1,5
C822,R_PDL_C038,1,5
C822,R_PDL_C401,1,5
C822,R_LOW_113,1,5
C823,R_KNE_210,1,3
C823,R_KNE_220,1,3
C823,R_GUG_220,1,3
C823,R_SMI_120,1,3
C823,R_SAV_260,1,4
C823,R_AND_205,1,4
C823,R_OTB_014,1,5
C823,R_MUE_153,1,5
C823,R_SMI_102,1,5
C823,R_MGH_389,1,5
C823,R_LOW_206,0,0
C823,R_MEB_248,0,0
C823,R_PDL_C038,0,0
C823,R_PDL_C401,0,0
C823,R_LOW_113,0,0
C824,R_KNE_210,1,3
C824,R_KNE_220,1,3
C824,R_GUG_220,1,3
C824,R_SMI_120,1,3
C824,R_SAV_260,1,3
C824,R_AND_205,1,3
C824,R_OTB_014,1,4
C824,R_MUE_153,1,4
C824,R_SMI_102,1,4
C824,R_MGH_389,1,4
C824,R_LOW_206,1,5
C824,R_MEB_248,1,5
C824,R_PDL_C038,1,5
C824,R_PDL_C401,1,5
C824,R_LOW_113,0,0
C825,R_KNE_210,1,3
C825,R_KNE_220,1,3
C825,R_GUG_220,1,3
C825,R_SMI_120,1,3
C825,R_SAV_260,1,3
C825,R_AND_205,1,3
C825,R_OTB_014,1,4
C825,R_MUE_153,1,4
C825,R_SMI_102,1,4
C825,R_MGH_389,1,4
C825,R_LOW_206,1,5
C825,R_MEB_248,1,5
C825,R_PDL_C038,1,5
C825,R_PDL_C401,1,5
C825,R_LOW_113,0,0
C826,R_KNE_210,1,3
C826,R_KNE_220,1,3
C826,R_GUG_220,1,3
C826,R_SMI_120,1,3
C826,R_SAV_260,1,3
C826,R_AND_205,1,4
C826,R_OTB_014,1,4
C826,R_MUE_153,1,4
C826,R_SMI_102,1,5
C826,R_MGH_389,1,5
C826,R_LOW_206,1,5
C826,R_MEB_248,1,5
C826,R_PDL_C038,0,0
C826,R_PDL_C401,0,0
C826,R_LOW_113,0,0
C827,R_KNE_210,1,3
C827,R_KNE_220,1,3
C827,R_GUG_220,1,3
C827,R_SMI_120,1,3
C827,R_SAV_260,1,3
C827,R_AND_205,1,4
C827,R_OTB_014,1,4
C827,R_MUE_153,1,4
C827,R_SMI_102,1,5
C827,R_MGH_389,1,5
C827,R_LOW_206,1,5
C827,R_MEB_248,1,5
C827,R_PDL_C038,0,0
C827,R_PDL_C401,0,0
C827,R_LOW_113,0,0
C828,R_KNE_210,1,3
C828,R_KNE_220,1,3
C828,R_GUG_220,1,3
C828,R_SMI_120,1,3
C828,R_SAV_260,1,3
C828,R_AND_205,1,4
C828,R_OTB_014,1,4
C828,R_MUE_153,1,4
C828,R_SMI_102,1,5
C828,R_MGH_389,1,5
C828,R_LOW_206,1,5
C828,R_MEB_248,1,5
C828,R_PDL_C038,0,0
C828,R_PDL_C401,0,0
C828,R_LOW_113,0,0
C829,R_KNE_210,1,5
C829,R_KNE_220,1,5
C829,R_GUG_220,1,5
C829,R_SMI_120,1,5
C829,R_SAV_260,0,0
C829,R_AND_205,0,0
C829,R_OTB_014,0,0
C829,R_MUE_153,0,0
C829,R_SMI_102,0,0
C829,R_MGH_389,0,0
C829,R_LOW_206,0,0
C829,R_MEB_248,0,0
C829,R_PDL_C038,0,0
C829,R_PDL_C401,0,0
C829,R_LOW_113,0,0
C830,R_KNE_210,1,5
C830,R_KNE_220,1,5
C830,R_GUG_220,1,5
C830,R_SMI_120,1,5
C830,R_SAV_260,0,0
C830,R_AND_205,0,0
C830,R_OTB_014,0,0
C830,R_MUE_153,0,0
C830,R_SMI_102,0,0
C830,R_MGH_389,0,0
C830,R_LOW_206,0,0
C830,R_MEB_248,0,0
C830,R_PDL_C038,0,0
C830,R_PDL_C401,0,0
C830,R_LOW_113,0,0
C831,R_KNE_210,1,3
C831,R_KNE_220,1,3
C831,R_GUG_220,1,3
C831,R_SMI_120,1,3
C831,R_SAV_260,1,4
C831,R_AND_205,1,4
C831,R_OTB_014,1,5
C831,R_MUE_153,1,5
C831,R_SMI_102,0,0
C831,R_MGH_389,0,0
C831,R_LOW_206,0,0
C831,R_MEB_248,0,0
C831,R_PDL_C038,0,0
C831,R_PDL_C401,0,0
C831,R_LOW_113,0,0
C832,R_KNE_210,1,5
C832,R_KNE_220,1,5
C832,R_GUG_220,1,5
C832,R_SMI_120,1,5
C832,R_SAV_260,0,0
C832,R_AND_205,0,0
C832,R_OTB_014,0,0
C832,R_MUE_153,0,0
C832,R_SMI_102,0,0
C832,R_MGH_389,0,0
C832,R_LOW_206,0,0
C832,R_MEB_248,0,0
C832,R_PDL_C038,0,0
C832,R_PDL_C401,0,0
C832,R_LOW_113,0,0
C833,R_KNE_210,1,5
C833,R_KNE_220,1,5
C833,R_GUG_220,1,5
C833,R_SMI_120,1,5
C833,R_SAV_260,0,0
C833,R_AND_205,0,0
C833,R_OTB_014,0,0
C833,R_MUE_153,0,0
C833,R_SMI_102,0,0
C833,R_MGH_389,0,0
C833,R_LOW_206,0,0
C833,R_MEB_248,0,0
C833,R_PDL_C038,0,0
C833,R_PDL_C401,0,0
C833,R_LOW_113,0,0
C834,R_KNE_210,1,5
C834,R_KNE_220,1,5
C834,R_GUG_220,1,5
C834,R_SMI_120,1,5
C834,R_SAV_260,0,0
C834,R_AND_205,0,0
C834,R_OTB_014,0,0
C834,R_MUE_153,0,0
C834,R_SMI_102,0,0
C834,R_MGH_389,0,0
C834,R_LOW_206,0,0
C834,R_MEB_248,0,0
C834,R_PDL_C038,0,0
C834,R_PDL_C401,0,0
C834,R_LOW_113,0,0
C835,R_KNE_210,1,5
C835,R_KNE_220,1,5
C835,R_GUG_220,1,5
C835,R_SMI_120,1,5
C835,R_SAV_260,0,0
C835,R_AND_205,0,0
C835,R_OTB_014,0,0
C835,R_MUE_153,0,0
C835,R_SMI_102,0,0
C835,R_MGH_389,0,0
C835,R_LOW_206,0,0
C835,R_MEB_248,0,0
C835,R_PDL_C038,0,0
C835,R_PDL_C401,0,0
C835,R_LOW_113,0,0
C836,R_KNE_210,1,5
C836,R_KNE_220,1,5
C836,R_GUG_220,1,5
C836,R_SMI_120,1,5
C836,R_SAV_260,0,0
C836,R_AND_205,0,0
C836,R_OTB_014,0,0
C836,R_MUE_153,0,0
C836,R_SMI_102,0,0
C836,R_MGH_389,0,0
C836,R_LOW_206,0,0
C836,R_MEB_248,0,0
C836,R_PDL_C038,0,0
C836,R_PDL_C401,0,0
C836,R_LOW_113,0,0
C837,R_KNE_210,1,5
C837,R_KNE_220,1,5
C837,R_GUG_220,1,5
C837,R_SMI_120,1,5
C837,R_SAV_260,0,0
C837,R_AND_205,0,0
C837,R_OTB_014,0,0
C837,R_MUE_153,0,0
C837,R_SMI_102,0,0
C837,R_MGH_389,0,0
C837,R_LOW_206,0,0
C837,R_MEB_248,0,0
C837,R_PDL_C038,0,0
C837,R_PDL_C401,0,0
C837,R_LOW_113,0,0
C838,R_KNE_210,1,5
C838,R_KNE_220,1,5
C838,R_GUG_220,1,5
C838,R_SMI_120,1,5
C838,R_SAV_260,0,0
C838,R_AND_205,0,0
C838,R_OTB_014,0,0
C838,R_MUE_153,0,0
C838,R_SMI_102,0,0
C838,R_MGH_389,0,0
C838,R_LOW_206,0,0
C838,R_MEB_248,0,0
C838,R_PDL_C038,0,0
C838,R_PDL_C401,0,0
C838,R_LOW_113,0,0
C839,R_KNE_210,1,5
C839,R_KNE_220,1,5
C839,R_GUG_220,1,5
C839,R_SMI_120,1,5
C839,R_SAV_260,0,0
C839,R_AND_205,0,0
C839,R_OTB_014,0,0
C839,R_MUE_153,0,0
C839,R_SMI_102,0,0
C839,R_MGH_389,0,0
C839,R_LOW_206,0,0
C839,R_MEB_248,0,0
C839,R_PDL_C038,0,0
C839,R_PDL_C401,0,0
C839,R_LOW_113,0,0
C840,R_KNE_210,1,5
C840,R_KNE_220,1,5
C840,R_GUG_220,1,5
C840,R_SMI_120,1,5
C840,R_SAV_260,0,0
C840,R_AND_205,0,0
C840,R_OTB_014,0,0
C840,R_MUE_153,0,0
C840,R_SMI_102,0,0
C840,R_MGH_389,0,0
C840,R_LOW_206,0,0
C840,R_MEB_248,0,0
C840,R_PDL_C038,0,0
C840,R_PDL_C401,0,0
C840,R_LOW_113,0,0
C841,R_KNE_210,1,5
C841,R_KNE_220,1,5
C841,R_GUG_220,1,5
C841,R_SMI_120,1,5
C841,R_SAV_260,0,0
C841,R_AND_205,0,0
C841,R_OTB_014,0,0
C841,R_MUE_153,0,0
C841,R_SMI_102,0,0
C841,R_MGH_389,0,0
C841,R_LOW_206,0,0
C841,R_MEB_248,0,0
C841,R_PDL_C038,0,0
C841,R_PDL_C401,0,0
C841,R_LOW_113,0,0
C842,R_KNE_210,1,5
C842,R_KNE_220,1,5
C842,R_GUG_220,1,5
C842,R_SMI_120,1,5
C842,R_SAV_260,0,0
C842,R_AND_205,0,0
C842,R_OTB_014,0,0
C842,R_MUE_153,0,0
C842,R_SMI_102,0,0
C842,R_MGH_389,0,0
C842,R_LOW_206,0,0
C842,R_MEB_248,0,0
C842,R_PDL_C038,0,0
C842,R_PDL_C401,0,0
C842,R_LOW_113,0,0
C843,R_KNE_210,1,5
C843,R_KNE_220,1,5
C843,R_GUG_220,1,5
C843,R_SMI_120,1,5
C843,R_SAV_260,0,0
C843,R_AND_205,0,0
C843,R_OTB_014,0,0
C843,R_MUE_153,0,0
C843,R_SMI_102,0,0
C843,R_MGH_389,0,0
C843,R_LOW_206,0,0
C843,R_MEB_248,0,0
C843,R_PDL_C038,0,0
C843,R_PDL_C401,0,0
C843,R_LOW_113,0,0
C844,R_KNE_210,1,5
C844,R_KNE_220,1,5
C844,R_GUG_220,1,5
C844,R_SMI_120,1,5
C844,R_SAV_260,0,0
C844,R_AND_205,0,0
C844,R_OTB_014,0,0
C844,R_MUE_153,0,0
C844,R_SMI_102,0,0
C844,R_MGH_389,0,0
C844,R_LOW_206,0,0
C844,R_MEB_248,0,0
C844,R_PDL_C038,0,0
C844,R_PDL_C401,0,0
C844,R_LOW_113,0,0
C845,R_KNE_210,1,5
C845,R_KNE_220,1,5
C845,R_GUG_220,1,5
C845,R_SMI_120,1,5
C845,R_SAV_260,0,0
C845,R_AND_205,0,0
C845,R_OTB_014,0,0
C845,R_MUE_153,0,0
C845,R_SMI_102,0,0
C845,R_MGH_389,0,0
C845,R_LOW_206,0,0
C845,R_MEB_248,0,0
C845,R_PDL_C038,0,0
C845,R_PDL_C401,0,0
C845,R_LOW_113,0,0
C846,R_KNE_210,1,5
C846,R_KNE_220,1,5
C846,R_GUG_220,1,5
C846,R_SMI_120,1,5
C846,R_SAV_260,0,0
C846,R_AND_205,0,0
C846,R_OTB_014,0,0
C846,R_MUE_153,0,0
C846,R_SMI_102,0,0
C846,R_MGH_389,0,0
C846,R_LOW_206,0,0
C846,R_MEB_248,0,0
C846,R_PDL_C038,0,0
C846,R_PDL_C401,0,0
C846,R_LOW_113,0,0
C847,R_KNE_210,1,3
C847,R_KNE_220,1,3
C847,R_GUG_220,1,3
C847,R_SMI_120,1,3
C847,R_SAV_260,1,3
C847,R_AND_205,1,4
C847,R_OTB_014,1,4
C847,R_MUE_153,1,4
C847,R_SMI_102,1,5
C847,R_MGH_389,1,5
C847,R_LOW_206,1,5
C847,R_MEB_248,1,5
C847,R_PDL_C038,0,0
C847,R_PDL_C401,0,0
C847,R_LOW_113,0,0
C848,R_KNE_210,0,0
C848,R_KNE_220,0,0
C848,R_GUG_220,0,0
C848,R_SMI_120,0,0
C848,R_SAV_260,0,0
C848,R_AND_205,0,0
C848,R_OTB_014,0,0
C848,R_MUE_153,0,0
C848,R_SMI_102,0,0
C848,R_MGH_389,0,0
C848,R_LOW_206,0,0
C848,R_MEB_248,0,0
C848,R_PDL_C038,0,0
C848,R_PDL_C401,0,0
C848,R_LOW_113,0,0
C849,R_KNE_210,1,5
C849,R_KNE_220,1,5
C849,R_GUG_220,1,5
C849,R_SMI_120,1,5
C849,R_SAV_260,0,0
C849,R_AND_205,0,0
C849,R_OTB_014,0,0
C849,R_MUE_153,0,0
C849,R_SMI_102,0,0
C849,R_MGH_389,0,0
C849,R_LOW_206,0,0
C849,R_MEB_248,0,0
C849,R_PDL_C038,0,0
C849,R_PDL_C401,0,0
C849,R_LOW_113,0,0
C850,R_KNE_210,1,5
C850,R_KNE_220,1,5
C850,R_GUG_220,1,5
C850,R_SMI_120,1,5
C850,R_SAV_260,0,0
C850,R_AND_205,0,0
C850,R_OTB_014,0,0
C850,R_MUE_153,0,0
C850,R_SMI_102,0,0
C850,R_MGH_389,0,0
C850,R_LOW_206,0,0
C850,R_MEB_248,0,0
C850,R_PDL_C038,0,0
C850,R_PDL_C401,0,0
C850,R_LOW_113,0,0
C851,R_KNE_210,1,3
C851,R_KNE_220,1,3
C851,R_GUG_220,1,3
C851,R_SMI_120,1,3
C851,R_SAV_260,1,4
C851,R_AND_205,1,4
C851,R_OTB_014,1,4
C851,R_MUE_153,1,5
C851,R_SMI_102,1,5
C851,R_MGH_389,1,5
C851,R_LOW_206,1,5
C851,R_MEB_248,0,0
C851,R_PDL_C038,0,0
C851,R_PDL_C401,0,0
C851,R_LOW_113,0,0
C852,R_KNE_210,0,0
C852,R_KNE_220,0,0
C852,R_GUG_220,0,0
C852,R_SMI_120,0,0
C852,R_SAV_260,0,0
C852,R_AND_205,0,0
C852,R_OTB_014,0,0
C852,R_MUE_153,0,0
C852,R_SMI_102,0,0
C852,R_MGH_389,0,0
C852,R_LOW_206,0,0
C852,R_MEB_248,0,0
C852,R_PDL_C038,0,0
C852,R_PDL_C401,0,0
C852,R_LOW_113,0,0
C853,R_KNE_210,0,0
C853,R_KNE_220,0,0
C853,R_GUG_220,0,0
C853,R_SMI_120,0,0
C853,R_SAV_260,0,0
C853,R_AND_205,0,0
C853,R_OTB_014,0,0
C853,R_MUE_153,0,0
C853,R_SMI_102,0,0
C853,R_MGH_389,0,0
C853,R_LOW_206,0,0
C853,R_MEB_248,0,0
C853,R_PDL_C038,0,0
C853,R_PDL_C401,0,0
C853,R_LOW_113,0,0
C854,R_KNE_210,1,3
C854,R_KNE_220,1,3
C854,R_GUG_220,1,3
C854,R_SMI_120,1,3
C854,R_SAV_260,1,4
C854,R_AND_205,1,4
C854,R_OTB_014,1,4
C854,R_MUE_153,1,5
C854,R_SMI_102,1,5
C854,R_MGH_389,1,5
C854,R_LOW_206,1,5
C854,R_MEB_248,0,0
C854,R_PDL_C038,0,0
C854,R_PDL_C401,0,0
C854,R_LOW_113,0,0
C855,R_KNE_210,0,0
C855,R_KNE_220,0,0
C855,R_GUG_220,0,0
C855,R_SMI_120,0,0
C855,R_SAV_260,0,0
C855,R_AND_205,0,0
C855,R_OTB_014,0,0
C855,R_MUE_153,0,0
C855,R_SMI_102,0,0
C855,R_MGH_389,0,0
C855,R_LOW_206,0,0
C855,R_MEB_248,0,0
C855,R_PDL_C038,0,0
C855,R_PDL_C401,0,0
C855,R_LOW_113,0,0
C856,R_KNE_210,1,3
C856,R_KNE_220,1,3
C856,R_GUG_220,1,3
C856,R_SMI_120,1,3
C856,R_SAV_260,1,4
C856,R_AND_205,1,4
C856,R_OTB_014,1,4
C856,R_MUE_153,1,5
C856,R_SMI_102,1,5
C856,R_MGH_389,1,5
C856,R_LOW_206,1,5
C856,R_MEB_248,0,0
C856,R_PDL_C038,0,0
C856,R_PDL_C401,0,0
C856,R_LOW_113,0,0
C857,R_KNE_210,1,3
C857,R_KNE_220,1,3
C857,R_GUG_220,1,3
C857,R_SMI_120,1,3
C857,R_SAV_260,1,4
C857,R_AND_205,1,4
C857,R_OTB_014,1,5
C857,R_MUE_153,1,5
C857,R_SMI_102,1,5
C857,R_MGH_389,0,0
C857,R_LOW_206,0,0
C857,R_MEB_248,0,0
C857,R_PDL_C038,0,0
C857,R_PDL_C401,0,0
C857,R_LOW_113,0,0
C858,R_KNE_210,1,3
C858,R_KNE_220,1,3
C858,R_GUG_220,1,3
C858,R_SMI_120,1,3
C858,R_SAV_260,1,4
C858,R_AND_205,1,4
C858,R_OTB_014,1,5
C858,R_MUE_153,1,5
C858,R_SMI_102,1,5
C858,R_MGH_389,1,5
C858,R_LOW_206,0,0
C858,R_MEB_248,0,0
C858,R_PDL_C038,0,0
C858,R_PDL_C401,0,0
C858,R_LOW_113,0,0
C859,R_KNE_210,1,3
C859,R_KNE_220,1,3
C859,R_GUG_220,1,3
C859,R_SMI_120,1,3
C859,R_SAV_260,1,4
C859,R_AND_205,1,4
C859,R_OTB_014,1,5
C859,R_MUE_153,1,5
C859,R_SMI_102,1,5
C859,R_MGH_389,0,0
C859,R_LOW_206,0,0
C859,R_MEB_248,0,0
C859,R_PDL_C038,0,0
C859,R_PDL_C401,0,0
C859,R_LOW_113,0,0
C860,R_KNE_210,1,3
C860,R_KNE_220,1,3
