professor_id,timeslot_id,available,time_pref_score
P084,T_MWF_1030_1120,1,3
P084,T_MWF_1130_1220,1,4
P084,T_MWF_1230_1320,1,4
P084,T_MWF_1330_1420,1,2
P084,T_MWF_1430_1520,1,2
P084,T_MWF_1530_1620,1,3
P084,T_TTH_0830_0950,1,5
P084,T_TTH_1000_1120,1,5
P084,T_TTH_1130_1250,1,4
P084,T_TTH_1300_1420,1,2
P084,T_TTH_1430_1550,1,1
P084,T_TTH_1600_1720,1,1
P084,T_MW_1000_1120,1,4
P084,T_MW_1430_1550,1,3
P084,T_F_1530_1720,1,1
P084,T_W_1500_1650,1,2
P085,T_MWF_0830_0920,1,5
P085,T_MWF_0930_1020,1,4
P085,T_MWF_1030_1120,1,5
P085,T_MWF_1130_1220,1,4
P085,T_MWF_1230_1320,1,5
P085,T_MWF_1330_1420,1,4
P085,T_MWF_1430_1520,1,4
P085,T_MWF_1530_1620,1,4
P085,T_TTH_0830_0950,1,4
P085,T_TTH_1000_1120,1,5
P085,T_TTH_1130_1250,1,5
P085,T_TTH_1300_1420,1,5
P085,T_TTH_1430_1550,1,5
P085,T_TTH_1600_1720,1,3
P085,T_MW_1000_1120,1,5
P085,T_MW_1430_1550,1,3
P085,T_F_1530_1720,1,2
P085,T_W_1500_1650,1,2
P086,T_MWF_0830_0920,1,1
P086,T_MWF_0930_1020,1,1
P086,T_MWF_1030_1120,1,4
P086,T_MWF_1130_1220,1,4
P086,T_MWF_1230_1320,1,4
P086,T_MWF_1330_1420,1,4
P086,T_MWF_1430_1520,1,4
P086,T_MWF_1530_1620,1,5
P086,T_TTH_0830_0950,1,2
P086,T_TTH_1000_1120,1,3
P086,T_TTH_1130_1250,1,5
P086,T_TTH_1300_1420,1,4
P086,T_TTH_1430_1550,1,5
P086,T_TTH_1600_1720,1,4
P086,T_MW_1000_1120,1,5
P086,T_MW_1430_1550,1,4
P086,T_F_1530_1720,1,2
P086,T_W_1500_1650,1,2
P087,T_MWF_0830_0920,1,2
P087,T_MWF_0930_1020,1,2
P087,T_MWF_1030_1120,1,4
P087,T_MWF_1130_1220,1,5
P087,T_MWF_1230_1320,1,4
P087,T_MWF_1330_1420,1,5
P087,T_MWF_1430_1520,1,5
P087,T_MWF_1530_1620,1,5
P087,T_TTH_0830_0950,1,3
P087,T_TTH_1000_1120,1,5
P087,T_TTH_1130_1250,1,5
P087,T_TTH_1300_1420,1,4
P087,T_TTH_1430_1550,1,5
P087,T_TTH_1600_1720,1,3
P087,T_MW_1000_1120,1,3
P087,T_MW_1430_1550,1,5
P087,T_F_1530_1720,1,3
P087,T_W_1500_1650,1,3
P088,T_MWF_0830_0920,1,3
P088,T_MWF_0930_1020,1,2
P088,T_MWF_1030_1120,1,4
P088,T_MWF_1130_1220,1,5
P088,T_MWF_1230_1320,1,3
P088,T_MWF_1330_1420,1,5
P088,T_MWF_1430_1520,1,5
P088,T_MWF_1530_1620,1,5
P088,T_TTH_0830_0950,1,3
P088,T_TTH_1000_1120,1,3
P088,T_TTH_1130_1250,1,4
P088,T_TTH_1300_1420,1,4
P088,T_TTH_1430_1550,1,5
P088,T_TTH_1600_1720,1,3
P088,T_MW_1000_1120,1,5
P088,T_MW_1430_1550,1,5
P088,T_F_1530_1720,1,3
P088,T_W_1500_1650,1,2
P089,T_MWF_0830_0920,1,3
P089,T_MWF_0930_1020,1,5
P089,T_MWF_1030_1120,1,5
P089,T_MWF_1130_1220,1,5
P089,T_MWF_1230_1320,1,5
P089,T_MWF_1330_1420,1,5
P089,T_MWF_1430_1520,1,3
P089,T_MWF_1530_1620,1,4
P089,T_TTH_0830_0950,1,3
P089,T_TTH_1000_1120,1,5
P089,T_TTH_1130_1250,1,5
P089,T_TTH_1300_1420,1,5
P089,T_TTH_1430_1550,1,3
P089,T_TTH_1600_1720,1,3
P089,T_MW_1000_1120,1,5
P089,T_MW_1430_1550,1,4
P089,T_F_1530_1720,1,2
P089,T_W_1500_1650,1,3
P090,T_MWF_0830_0920,1,2
P090,T_MWF_0930_1020,1,3
P090,T_MWF_1030_1120,1,5
P090,T_MWF_1130_1220,1,5
P090,T_MWF_1230_1320,1,5
P090,T_MWF_1330_1420,1,4
P090,T_MWF_1430_1520,1,4
P090,T_MWF_1530_1620,1,4
P090,T_TTH_0830_0950,1,2
P090,T_TTH_1000_1120,1,5
P090,T_TTH_1130_1250,1,5
P090,T_TTH_1300_1420,1,5
P090,T_TTH_1430_1550,1,3
P090,T_TTH_1600_1720,1,2
P090,T_MW_1000_1120,1,5
P090,T_MW_1430_1550,1,5
P090,T_F_1530_1720,1,2
P090,T_W_1500_1650,1,2
P091,T_MWF_0830_0920,1,5
P091,T_MWF_0930_1020,1,3
P091,T_MWF_1030_1120,1,5
P091,T_MWF_1130_1220,1,4
P091,T_MWF_1230_1320,1,4
P091,T_MWF_1330_1420,1,4
P091,T_MWF_1430_1520,1,5
P091,T_MWF_1530_1620,1,4
P091,T_TTH_0830_0950,1,4
P091,T_TTH_1000_1120,1,5
P091,T_TTH_1130_1250,1,5
P091,T_TTH_1300_1420,1,3
P091,T_TTH_1430_1550,1,4
P091,T_TTH_1600_1720,1,2
P091,T_MW_1000_1120,1,5
P091,T_MW_1430_1550,1,3
P091,T_F_1530_1720,1,3
P091,T_W_1500_1650,1,3
P092,T_MWF_0830_0920,1,5
P092,T_MWF_0930_1020,1,3
P092,T_MWF_1030_1120,1,5
P092,T_MWF_1130_1220,1,5
P092,T_MWF_1230_1320,1,5
P092,T_MWF_1330_1420,1,4
P092,T_MWF_1430_1520,1,4
P092,T_MWF_1530_1620,1,5
P092,T_TTH_0830_0950,1,5
P092,T_TTH_1000_1120,1,5
P092,T_TTH_1130_1250,1,5
P092,T_TTH_1300_1420,1,5
P092,T_TTH_1430_1550,1,3
P092,T_TTH_1600_1720,1,3
P092,T_MW_1000_1120,1,4
P092,T_MW_1430_1550,1,3
P092,T_F_1530_1720,1,3
P092,T_W_1500_1650,1,3
P093,T_MWF_0830_0920,1,5
P093,T_MWF_0930_1020,1,5
P093,T_MWF_1030_1120,1,4
P093,T_MWF_1130_1220,1,4
P093,T_MWF_1230_1320,1,5
P093,T_MWF_1330_1420,1,2
P093,T_MWF_1430_1520,1,2
P093,T_MWF_1530_1620,1,3
P093,T_TTH_0830_0950,1,4
P093,T_TTH_1000_1120,1,4
P093,T_TTH_1130_1250,1,5
P093,T_TTH_1300_1420,1,1
P093,T_TTH_1430_1550,1,1
P093,T_TTH_1600_1720,1,1
P093,T_MW_1000_1120,1,4
P093,T_MW_1430_1550,1,3
P093,T_F_1530_1720,1,2
P093,T_W_1500_1650,1,2
P094,T_MWF_0830_0920,1,1
P094,T_MWF_0930_1020,1,2
P094,T_MWF_1030_1120,1,4
P094,T_MWF_1130_1220,1,3
P094,T_MWF_1230_1320,1,5
P094,T_MWF_1330_1420,1,5
P094,T_MWF_1430_1520,1,5
P094,T_MWF_1530_1620,1,5
P094,T_TTH_0830_0950,1,1
P094,T_TTH_1000_1120,1,3
P094,T_TTH_1130_1250,1,5
P094,T_TTH_1300_1420,1,4
P094,T_TTH_1430_1550,1,5
P094,T_TTH_1600_1720,1,2
P094,T_MW_1000_1120,1,5
P094,T_MW_1430_1550,1,5
P094,T_F_1530_1720,1,3
P094,T_W_1500_1650,1,4
P095,T_MWF_0830_0920,1,3
P095,T_MWF_0930_1020,1,3
P095,T_MWF_1030_1120,1,4
P095,T_MWF_1130_1220,1,5
P095,T_MWF_1230_1320,1,4
P095,T_MWF_1330_1420,1,4
P095,T_MWF_1430_1520,1,3
P095,T_MWF_1530_1620,1,4
P095,T_TTH_0830_0950,1,3
P095,T_TTH_1000_1120,1,5
P095,T_TTH_1130_1250,1,5
P095,T_TTH_1300_1420,1,3
P095,T_TTH_1430_1550,1,4
P095,T_TTH_1600_1720,1,3
P095,T_MW_1000_1120,1,5
P095,T_MW_1430_1550,1,3
P095,T_F_1530_1720,1,1
P095,T_W_1500_1650,1,2
P096,T_MWF_0830_0920,1,1
P096,T_MWF_0930_1020,1,2
P096,T_MWF_1030_1120,1,3
P096,T_MWF_1130_1220,1,5
P096,T_MWF_1230_1320,1,3
P096,T_MWF_1330_1420,1,5
P096,T_MWF_1430_1520,1,5
P096,T_MWF_1530_1620,1,5
P096,T_TTH_0830_0950,1,3
P096,T_TTH_1000_1120,1,5
P096,T_TTH_1130_1250,1,4
P096,T_TTH_1300_1420,1,5
P096,T_TTH_1430_1550,1,4
P096,T_TTH_1600_1720,1,4
P096,T_MW_1000_1120,1,4
P096,T_MW_1430_1550,1,4
P096,T_F_1530_1720,1,4
P096,T_W_1500_1650,1,4
P097,T_MWF_0830_0920,1,2
P097,T_MWF_0930_1020,1,2
P097,T_MWF_1030_1120,1,5
P097,T_MWF_1130_1220,1,5
P097,T_MWF_1230_1320,1,5
P097,T_MWF_1330_1420,1,4
P097,T_MWF_1430_1520,1,5
P097,T_MWF_1530_1620,1,5
P097,T_TTH_0830_0950,1,3
P097,T_TTH_1000_1120,1,5
P097,T_TTH_1130_1250,1,5
P097,T_TTH_1300_1420,1,5
P097,T_TTH_1430_1550,1,4
P097,T_TTH_1600_1720,1,2
P097,T_MW_1000_1120,1,5
P097,T_MW_1430_1550,1,4
P097,T_F_1530_1720,1,1
P097,T_W_1500_1650,1,3
P098,T_MWF_0830_0920,1,5
P098,T_MWF_0930_1020,1,5
P098,T_MWF_1030_1120,1,5
P098,T_MWF_1130_1220,1,5
P098,T_MWF_1230_1320,1,4
P098,T_MWF_1330_1420,1,3
P098,T_MWF_1430_1520,1,5
P098,T_MWF_1530_1620,1,3
P098,T_TTH_0830_0950,1,4
P098,T_TTH_1000_1120,1,5
P098,T_TTH_1130_1250,1,5
P098,T_TTH_1300_1420,1,4
P098,T_TTH_1430_1550,1,3
P098,T_TTH_1600_1720,1,2
P098,T_MW_1000_1120,1,5
P098,T_MW_1430_1550,1,4
P098,T_F_1530_1720,1,2
P098,T_W_1500_1650,1,4
P099,T_MWF_0830_0920,1,4
P099,T_MWF_0930_1020,1,5
P099,T_MWF_1030_1120,1,5
P099,T_MWF_1130_1220,1,5
P099,T_MWF_1230_1320,1,5
P099,T_MWF_1330_1420,1,4
P099,T_MWF_1430_1520,1,5
P099,T_MWF_1530_1620,1,4
P099,T_TTH_0830_0950,1,4
P099,T_TTH_1000_1120,1,5
P099,T_TTH_1130_1250,1,4
P099,T_TTH_1300_1420,1,3
P099,T_TTH_1430_1550,1,3
P099,T_TTH_1600_1720,1,3
P099,T_MW_1000_1120,1,5
P099,T_MW_1430_1550,1,5
P099,T_F_1530_1720,1,4
P099,T_W_1500_1650,1,2
P100,T_MWF_0830_0920,1,5
P100,T_MWF_0930_1020,1,4
P100,T_MWF_1030_1120,1,5
P100,T_MWF_1130_1220,1,4
P100,T_MWF_1230_1320,1,5
P100,T_MWF_1330_1420,1,4
P100,T_MWF_1430_1520,1,4
P100,T_MWF_1530_1620,1,5
P100,T_TTH_0830_0950,1,5
P100,T_TTH_1000_1120,1,5
P100,T_TTH_1130_1250,1,5
P100,T_TTH_1300_1420,1,5
P100,T_TTH_1430_1550,1,4
P100,T_TTH_1600_1720,1,4
P100,T_MW_1000_1120,1,5
P100,T_MW_1430_1550,1,4
P100,T_F_1530_1720,1,3
P100,T_W_1500_1650,1,3
P101,T_MWF_0830_0920,1,4
P101,T_MWF_0930_1020,1,4
P101,T_MWF_1030_1120,1,5
P101,T_MWF_1130_1220,1,5
P101,T_MWF_1230_1320,1,4
P101,T_MWF_1330_1420,1,4
P101,T_MWF_1430_1520,1,4
P101,T_MWF_1530_1620,1,5
P101,T_TTH_0830_0950,1,4
P101,T_TTH_1000_1120,1,5
P101,T_TTH_1130_1250,1,5
P101,T_TTH_1300_1420,1,3
P101,T_TTH_1430_1550,1,4
P101,T_TTH_1600_1720,1,3
P101,T_MW_1000_1120,1,4
P101,T_MW_1430_1550,1,5
P101,T_F_1530_1720,1,3
P101,T_W_1500_1650,1,2
P102,T_MWF_0830_0920,1,5
P102,T_MWF_0930_1020,1,3
P102,T_MWF_1030_1120,1,5
P102,T_MWF_1130_1220,1,4
P102,T_MWF_1230_1320,1,5
P102,T_MWF_1330_1420,1,4
P102,T_MWF_1430_1520,1,3
P102,T_MWF_1530_1620,1,5
P102,T_TTH_0830_0950,1,3
P102,T_TTH_1000_1120,1,5
P102,T_TTH_1130_1250,1,5
P102,T_TTH_1300_1420,1,3
P102,T_TTH_1430_1550,1,4
P102,T_TTH_1600_1720,1,3
P102,T_MW_1000_1120,1,5
P102,T_MW_1430_1550,1,4
P102,T_F_1530_1720,1,3
P102,T_W_1500_1650,1,2
P103,T_MWF_0830_0920,1,5
P103,T_MWF_0930_1020,1,5
P103,T_MWF_1030_1120,1,4
P103,T_MWF_1130_1220,1,4
P103,T_MWF_1230_1320,1,4
P103,T_MWF_1330_1420,1,2
P103,T_MWF_1430_1520,1,1
P103,T_MWF_1530_1620,1,1
P103,T_TTH_0830_0950,1,5
P103,T_TTH_1000_1120,1,4
P103,T_TTH_1130_1250,1,3
P103,T_TTH_1300_1420,1,2
P103,T_TTH_1430_1550,1,1
P103,T_TTH_1600_1720,1,1
P103,T_MW_1000_1120,1,5
P103,T_MW_1430_1550,1,2
P103,T_F_1530_1720,1,1
P103,T_W_1500_1650,1,1
P104,T_MWF_0830_0920,1,3
P104,T_MWF_0930_1020,1,4
P104,T_MWF_1030_1120,1,5
P104,T_MWF_1130_1220,1,5
P104,T_MWF_1230_1320,1,5
P104,T_MWF_1330_1420,1,5
P104,T_MWF_1430_1520,1,4
P104,T_MWF_1530_1620,1,4
P104,T_TTH_0830_0950,1,4
P104,T_TTH_1000_1120,1,4
P104,T_TTH_1130_1250,1,4
P104,T_TTH_1300_1420,1,3
P104,T_TTH_1430_1550,1,5
P104,T_TTH_1600_1720,1,2
P104,T_MW_1000_1120,1,4
P104,T_MW_1430_1550,1,5
P104,T_F_1530_1720,1,3
P104,T_W_1500_1650,1,3
P105,T_MWF_0830_0920,1,3
P105,T_MWF_0930_1020,1,4
P105,T_MWF_1030_1120,1,4
P105,T_MWF_1130_1220,1,5
P105,T_MWF_1230_1320,1,5
P105,T_MWF_1330_1420,1,5
P105,T_MWF_1430_1520,1,3
P105,T_MWF_1530_1620,1,5
P105,T_TTH_0830_0950,1,2
P105,T_TTH_1000_1120,1,5
P105,T_TTH_1130_1250,1,5
P105,T_TTH_1300_1420,1,5
P105,T_TTH_1430_1550,1,4
P105,T_TTH_1600_1720,1,1
P105,T_MW_1000_1120,1,4
P105,T_MW_1430_1550,1,5
P105,T_F_1530_1720,1,2
P105,T_W_1500_1650,1,1
P106,T_MWF_0830_0920,1,2
P106,T_MWF_0930_1020,1,3
P106,T_MWF_1030_1120,1,5
P106,T_MWF_1130_1220,1,5
P106,T_MWF_1230_1320,1,5
P106,T_MWF_1330_1420,1,3
P106,T_MWF_1430_1520,1,5
P106,T_MWF_1530_1620,1,5
P106,T_TTH_0830_0950,1,4
P106,T_TTH_1000_1120,1,5
P106,T_TTH_1130_1250,1,5
P106,T_TTH_1300_1420,1,4
P106,T_TTH_1430_1550,1,4
P106,T_TTH_1600_1720,1,2
P106,T_MW_1000_1120,1,5
P106,T_MW_1430_1550,1,4
P106,T_F_1530_1720,1,2
P106,T_W_1500_1650,1,1
P107,T_MWF_0830_0920,1,4
P107,T_MWF_0930_1020,1,5
P107,T_MWF_1030_1120,1,5
P107,T_MWF_1130_1220,1,5
P107,T_MWF_1230_1320,1,5
P107,T_MWF_1330_1420,1,4
P107,T_MWF_1430_1520,1,4
P107,T_MWF_1530_1620,1,4
P107,T_TTH_0830_0950,1,4
P107,T_TTH_1000_1120,1,5
P107,T_TTH_1130_1250,1,5
P107,T_TTH_1300_1420,1,4
P107,T_TTH_1430_1550,1,4
P107,T_TTH_1600_1720,1,2
P107,T_MW_1000_1120,1,4
P107,T_MW_1430_1550,1,5
P107,T_F_1530_1720,1,4
P107,T_W_1500_1650,1,2
P108,T_MWF_0830_0920,1,1
P108,T_MWF_0930_1020,1,2
P108,T_MWF_1030_1120,1,5
P108,T_MWF_1130_1220,1,4
P108,T_MWF_1230_1320,1,3
P108,T_MWF_1330_1420,1,4
P108,T_MWF_1430_1520,1,5
P108,T_MWF_1530_1620,1,4
P108,T_TTH_0830_0950,1,3
P108,T_TTH_1000_1120,1,4
P108,T_TTH_1130_1250,1,4
P108,T_TTH_1300_1420,1,5
P108,T_TTH_1430_1550,1,5
P108,T_TTH_1600_1720,1,3
P108,T_MW_1000_1120,1,5
P108,T_MW_1430_1550,1,4
P108,T_F_1530_1720,1,3
P108,T_W_1500_1650,1,4
P109,T_MWF_0830_0920,1,3
P109,T_MWF_0930_1020,1,2
P109,T_MWF_1030_1120,1,3
P109,T_MWF_1130_1220,1,4
P109,T_MWF_1230_1320,1,4
P109,T_MWF_1330_1420,1,4
P109,T_MWF_1430_1520,1,5
P109,T_MWF_1530_1620,1,5
P109,T_TTH_0830_0950,1,1
P109,T_TTH_1000_1120,1,4
P109,T_TTH_1130_1250,1,4
P109,T_TTH_1300_1420,1,5
P109,T_TTH_1430_1550,1,5
P109,T_TTH_1600_1720,1,3
P109,T_MW_1000_1120,1,4
P109,T_MW_1430_1550,1,4
P109,T_F_1530_1720,1,3
P109,T_W_1500_1650,1,4
P110,T_MWF_0830_0920,1,2
P110,T_MWF_0930_1020,1,3
P110,T_MWF_1030_1120,1,4
P110,T_MWF_1130_1220,1,4
P110,T_MWF_1230_1320,1,5
P110,T_MWF_1330_1420,1,4
P110,T_MWF_1430_1520,1,4
P110,T_MWF_1530_1620,1,3
P110,T_TTH_0830_0950,1,3
P110,T_TTH_1000_1120,1,5
P110,T_TTH_1130_1250,1,5
P110,T_TTH_1300_1420,1,3
P110,T_TTH_1430_1550,1,5
P110,T_TTH_1600_1720,1,3
P110,T_MW_1000_1120,1,5
P110,T_MW_1430_1550,1,5
P110,T_F_1530_1720,1,2
P110,T_W_1500_1650,1,3
P111,T_MWF_0830_0920,1,5
P111,T_MWF_0930_1020,1,5
P111,T_MWF_1030_1120,1,3
P111,T_MWF_1130_1220,1,4
P111,T_MWF_1230_1320,1,3
P111,T_MWF_1330_1420,1,1
P111,T_MWF_1430_1520,1,2
P111,T_MWF_1530_1620,1,2
P111,T_TTH_0830_0950,1,4
P111,T_TTH_1000_1120,1,4
P111,T_TTH_1130_1250,1,4
P111,T_TTH_1300_1420,1,2
P111,T_TTH_1430_1550,1,1
P111,T_TTH_1600_1720,1,1
P111,T_MW_1000_1120,1,4
P111,T_MW_1430_1550,1,2
P111,T_F_1530_1720,1,1
P111,T_W_1500_1650,1,1
P112,T_MWF_0830_0920,1,3
P112,T_MWF_0930_1020,1,2
P112,T_MWF_1030_1120,1,4
P112,T_MWF_1130_1220,1,4
P112,T_MWF_1230_1320,1,5
P112,T_MWF_1330_1420,1,5
P112,T_MWF_1430_1520,1,4
P112,T_MWF_1530_1620,1,5
P112,T_TTH_0830_0950,1,3
P112,T_TTH_1000_1120,1,4
P112,T_TTH_1130_1250,1,4
P112,T_TTH_1300_1420,1,4
P112,T_TTH_1430_1550,1,5
P112,T_TTH_1600_1720,1,3
P112,T_MW_1000_1120,1,4
P112,T_MW_1430_1550,1,5
P112,T_F_1530_1720,1,3
P112,T_W_1500_1650,1,2
P113,T_MWF_0830_0920,1,3
P113,T_MWF_0930_1020,1,1
P113,T_MWF_1030_1120,1,4
P113,T_MWF_1130_1220,1,4
P113,T_MWF_1230_1320,1,4
P113,T_MWF_1330_1420,1,5
P113,T_MWF_1430_1520,1,4
P113,T_MWF_1530_1620,1,5
P113,T_TTH_0830_0950,1,1
P113,T_TTH_1000_1120,1,4
P113,T_TTH_1130_1250,1,5
P113,T_TTH_1300_1420,1,4
P113,T_TTH_1430_1550,1,4
P113,T_TTH_1600_1720,1,2
P113,T_MW_1000_1120,1,3
P113,T_MW_1430_1550,1,5
P113,T_F_1530_1720,1,4
P113,T_W_1500_1650,1,3
P114,T_MWF_0830_0920,1,3
P114,T_MWF_0930_1020,1,3
P114,T_MWF_1030_1120,1,5
P114,T_MWF_1130_1220,1,5
P114,T_MWF_1230_1320,1,4
P114,T_MWF_1330_1420,1,5
P114,T_MWF_1430_1520,1,4
P114,T_MWF_1530_1620,1,4
P114,T_TTH_0830_0950,1,3
P114,T_TTH_1000_1120,1,5
P114,T_TTH_1130_1250,1,4
P114,T_TTH_1300_1420,1,5
P114,T_TTH_1430_1550,1,5
P114,T_TTH_1600_1720,1,2
P114,T_MW_1000_1120,1,5
P114,T_MW_1430_1550,1,4
P114,T_F_1530_1720,1,3
P114,T_W_1500_1650,1,1
P115,T_MWF_0830_0920,1,4
P115,T_MWF_0930_1020,1,5
P115,T_MWF_1030_1120,1,5
P115,T_MWF_1130_1220,1,5
P115,T_MWF_1230_1320,1,5
P115,T_MWF_1330_1420,1,3
P115,T_MWF_1430_1520,1,3
P115,T_MWF_1530_1620,1,5
P115,T_TTH_0830_0950,1,5
P115,T_TTH_1000_1120,1,5
P115,T_TTH_1130_1250,1,5
P115,T_TTH_1300_1420,1,3
P115,T_TTH_1430_1550,1,4
P115,T_TTH_1600_1720,1,4
P115,T_MW_1000_1120,1,4
P115,T_MW_1430_1550,1,5
P115,T_F_1530_1720,1,4
P115,T_W_1500_1650,1,3
P116,T_MWF_0830_0920,1,3
P116,T_MWF_0930_1020,1,3
P116,T_MWF_1030_1120,1,5
P116,T_MWF_1130_1220,1,5
P116,T_MWF_1230_1320,1,5
P116,T_MWF_1330_1420,1,3
P116,T_MWF_1430_1520,1,4
P116,T_MWF_1530_1620,1,3
P116,T_TTH_0830_0950,1,3
P116,T_TTH_1000_1120,1,5
P116,T_TTH_1130_1250,1,5
P116,T_TTH_1300_1420,1,3
P116,T_TTH_1430_1550,1,4
P116,T_TTH_1600_1720,1,3
P116,T_MW_1000_1120,1,5
P116,T_MW_1430_1550,1,3
P116,T_F_1530_1720,1,1
P116,T_W_1500_1650,1,2
P117,T_MWF_0830_0920,1,5
P117,T_MWF_0930_1020,1,5
P117,T_MWF_1030_1120,1,3
P117,T_MWF_1130_1220,1,4
P117,T_MWF_1230_1320,1,5
P117,T_MWF_1330_1420,1,2
P117,T_MWF_1430_1520,1,2
P117,T_MWF_1530_1620,1,1
P117,T_TTH_0830_0950,1,4
P117,T_TTH_1000_1120,1,4
P117,T_TTH_1130_1250,1,5
P117,T_TTH_1300_1420,1,3
P117,T_TTH_1430_1550,1,3
P117,T_TTH_1600_1720,1,1
P117,T_MW_1000_1120,1,4
P117,T_MW_1430_1550,1,1
P117,T_F_1530_1720,1,1
P117,T_W_1500_1650,1,1
P118,T_MWF_0830_0920,1,5
P118,T_MWF_0930_1020,1,5
P118,T_MWF_1030_1120,1,5
P118,T_MWF_1130_1220,1,5
P118,T_MWF_1230_1320,1,3
P118,T_MWF_1330_1420,1,2
P118,T_MWF_1430_1520,1,2
P118,T_MWF_1530_1620,1,2
P118,T_TTH_0830_0950,1,5
P118,T_TTH_1000_1120,1,3
P118,T_TTH_1130_1250,1,4
P118,T_TTH_1300_1420,1,3
P118,T_TTH_1430_1550,1,1
P118,T_TTH_1600_1720,1,2
P118,T_MW_1000_1120,1,4
P118,T_MW_1430_1550,1,2
P118,T_F_1530_1720,1,1
P118,T_W_1500_1650,1,1
P119,T_MWF_0830_0920,1,5
P119,T_MWF_0930_1020,1,5
P119,T_MWF_1030_1120,1,4
P119,T_MWF_1130_1220,1,3
P119,T_MWF_1230_1320,1,5
P119,T_MWF_1330_1420,1,3
P119,T_MWF_1430_1520,1,2
P119,T_MWF_1530_1620,1,2
P119,T_TTH_0830_0950,1,4
P119,T_TTH_1000_1120,1,3
P119,T_TTH_1130_1250,1,5
P119,T_TTH_1300_1420,1,2
P119,T_TTH_1430_1550,1,2
P119,T_TTH_1600_1720,1,1
P119,T_MW_1000_1120,1,4
P119,T_MW_1430_1550,1,2
P119,T_F_1530_1720,1,1
P119,T_W_1500_1650,1,1
P120,T_MWF_0830_0920,1,1
P120,T_MWF_0930_1020,1,2
P120,T_MWF_1030_1120,1,4
P120,T_MWF_1130_1220,1,5
P120,T_MWF_1230_1320,1,4
P120,T_MWF_1330_1420,1,4
P120,T_MWF_1430_1520,1,4
P120,T_MWF_1530_1620,1,5
P120,T_TTH_0830_0950,1,3
P120,T_TTH_1000_1120,1,5
P120,T_TTH_1130_1250,1,4
P120,T_TTH_1300_1420,1,5
P120,T_TTH_1430_1550,1,5
P120,T_TTH_1600_1720,1,2
P120,T_MW_1000_1120,1,3
P120,T_MW_1430_1550,1,4
P120,T_F_1530_1720,1,3
P120,T_W_1500_1650,1,4
P121,T_MWF_0830_0920,1,5
P121,T_MWF_0930_1020,1,5
P121,T_MWF_1030_1120,1,3
P121,T_MWF_1130_1220,1,4
P121,T_MWF_1230_1320,1,3
P121,T_MWF_1330_1420,1,3
P121,T_MWF_1430_1520,1,2
P121,T_MWF_1530_1620,1,1
P121,T_TTH_0830_0950,1,4
P121,T_TTH_1000_1120,1,3
P121,T_TTH_1130_1250,1,4
P121,T_TTH_1300_1420,1,2
P121,T_TTH_1430_1550,1,1
P121,T_TTH_1600_1720,1,1
P121,T_MW_1000_1120,1,4
P121,T_MW_1430_1550,1,2
P121,T_F_1530_1720,1,1
P121,T_W_1500_1650,1,1
P122,T_MWF_0830_0920,1,5
P122,T_MWF_0930_1020,1,5
P122,T_MWF_1030_1120,1,5
P122,T_MWF_1130_1220,1,5
P122,T_MWF_1230_1320,1,5
P122,T_MWF_1330_1420,1,3
P122,T_MWF_1430_1520,1,2
P122,T_MWF_1530_1620,1,2
P122,T_TTH_0830_0950,1,5
P122,T_TTH_1000_1120,1,4
P122,T_TTH_1130_1250,1,3
P122,T_TTH_1300_1420,1,1
P122,T_TTH_1430_1550,1,1
P122,T_TTH_1600_1720,1,1
P122,T_MW_1000_1120,1,4
P122,T_MW_1430_1550,1,1
P122,T_F_1530_1720,1,2
P122,T_W_1500_1650,1,1
P123,T_MWF_0830_0920,1,2
P123,T_MWF_0930_1020,1,3
P123,T_MWF_1030_1120,1,5
P123,T_MWF_1130_1220,1,5
P123,T_MWF_1230_1320,1,5
P123,T_MWF_1330_1420,1,5
P123,T_MWF_1430_1520,1,4
P123,T_MWF_1530_1620,1,4
P123,T_TTH_0830_0950,1,3
P123,T_TTH_1000_1120,1,5
P123,T_TTH_1130_1250,1,5
P123,T_TTH_1300_1420,1,4
P123,T_TTH_1430_1550,1,5
P123,T_TTH_1600_1720,1,3
P123,T_MW_1000_1120,1,5
P123,T_MW_1430_1550,1,3
P123,T_F_1530_1720,1,2
P123,T_W_1500_1650,1,2
P124,T_MWF_0830_0920,1,2
P124,T_MWF_0930_1020,1,2
P124,T_MWF_1030_1120,1,3
P124,T_MWF_1130_1220,1,4
P124,T_MWF_1230_1320,1,4
P124,T_MWF_1330_1420,1,5
P124,T_MWF_1430_1520,1,5
P124,T_MWF_1530_1620,1,5
P124,T_TTH_0830_0950,1,1
P124,T_TTH_1000_1120,1,4
P124,T_TTH_1130_1250,1,3
P124,T_TTH_1300_1420,1,5
P124,T_TTH_1430_1550,1,5
P124,T_TTH_1600_1720,1,4
P124,T_MW_1000_1120,1,5
P124,T_MW_1430_1550,1,5
P124,T_F_1530_1720,1,2
P124,T_W_1500_1650,1,3
P125,T_MWF_0830_0920,1,3
P125,T_MWF_0930_1020,1,4
P125,T_MWF_1030_1120,1,5
P125,T_MWF_1130_1220,1,5
P125,T_MWF_1230_1320,1,4
P125,T_MWF_1330_1420,1,4
P125,T_MWF_1430_1520,1,4
P125,T_MWF_1530_1620,1,4
P125,T_TTH_0830_0950,1,3
P125,T_TTH_1000_1120,1,4
P125,T_TTH_1130_1250,1,5
P125,T_TTH_1300_1420,1,5
