professor_id,course_id,timeslot_id,room_id,total_score
P064,C034,T_TTH_1300_1420,R_MGH_389,12.00
P068,C034,T_TTH_1300_1420,R_MGH_389,11.00
P070,C034,T_TTH_1300_1420,R_MGH_389,11.00
P071,C034,T_TTH_1300_1420,R_MGH_389,11.00
P074,C034,T_TTH_1300_1420,R_MGH_389,13.00
P075,C034,T_TTH_1300_1420,R_MGH_389,12.00
P077,C034,T_TTH_1300_1420,R_MGH_389,13.00
P083,C034,T_TTH_1300_1420,R_MGH_389,14.00
P084,C034,T_TTH_1300_1420,R_MGH_389,14.00
P092,C034,T_TTH_1300_1420,R_MGH_389,14.00
P093,C034,T_TTH_1300_1420,R_MGH_389,12.00
P095,C034,T_TTH_1300_1420,R_MGH_389,13.00
P097,C034,T_TTH_1300_1420,R_MGH_389,15.00
P098,C034,T_TTH_1300_1420,R_MGH_389,13.00
P101,C034,T_TTH_1300_1420,R_MGH_389,14.00
P102,C034,T_TTH_1300_1420,R_MGH_389,12.00
P104,C034,T_TTH_1300_1420,R_MGH_389,12.00
P001,C035,T_MWF_0830_0920,R_PDL_C401,12.00
P003,C035,T_MWF_0830_0920,R_PDL_C401,14.00
P004,C035,T_MWF_0830_0920,R_PDL_C401,14.00
P005,C035,T_MWF_0830_0920,R_PDL_C401,14.00
P007,C035,T_MWF_0830_0920,R_PDL_C401,12.00
P008,C035,T_MWF_0830_0920,R_PDL_C401,14.00
P009,C035,T_MWF_0830_0920,R_PDL_C401,14.00
P010,C035,T_MWF_0830_0920,R_PDL_C401,13.00
P012,C035,T_MWF_0830_0920,R_PDL_C401,11.00
P017,C035,T_MWF_0830_0920,R_PDL_C401,12.00
P018,C035,T_MWF_0830_0920,R_PDL_C401,13.00
P020,C035,T_MWF_0830_0920,R_PDL_C401,13.00
P021,C035,T_MWF_0830_0920,R_PDL_C401,14.00
P022,C035,T_MWF_0830_0920,R_PDL_C401,11.00
P025,C035,T_MWF_0830_0920,R_PDL_C401,13.00
P027,C035,T_MWF_0830_0920,R_PDL_C401,13.00
P028,C035,T_MWF_0830_0920,R_PDL_C401,12.00
P029,C035,T_MWF_0830_0920,R_PDL_C401,12.00
P032,C035,T_MWF_0830_0920,R_PDL_C401,14.00
P037,C035,T_MWF_0830_0920,R_PDL_C401,13.00
P039,C035,T_MWF_0830_0920,R_PDL_C401,14.00
P040,C035,T_MWF_0830_0920,R_PDL_C401,11.00
P041,C035,T_MWF_0830_0920,R_PDL_C401,10.00
P042,C035,T_MWF_0830_0920,R_PDL_C401,11.00
P043,C035,T_MWF_0830_0920,R_PDL_C401,13.00
P044,C035,T_MWF_0830_0920,R_PDL_C401,11.00
P047,C035,T_MWF_0830_0920,R_PDL_C401,13.00
P048,C035,T_MWF_0830_0920,R_PDL_C401,14.00
P049,C035,T_MWF_0830_0920,R_PDL_C401,11.00
P050,C035,T_MWF_0830_0920,R_PDL_C401,14.00
P051,C035,T_MWF_0830_0920,R_PDL_C401,15.00
P053,C035,T_MWF_0830_0920,R_PDL_C401,13.00
P054,C035,T_MWF_0830_0920,R_PDL_C401,11.00
P055,C035,T_MWF_0830_0920,R_PDL_C401,12.00
P057,C035,T_MWF_0830_0920,R_PDL_C401,14.00
P058,C035,T_MWF_0830_0920,R_PDL_C401,14.00
P061,C035,T_MWF_0830_0920,R_PDL_C401,11.00
P062,C035,T_MWF_0830_0920,R_PDL_C401,14.00
P063,C035,T_MWF_0830_0920,R_PDL_C401,12.00
P064,C035,T_MWF_0830_0920,R_PDL_C401,13.00
P067,C035,T_MWF_0830_0920,R_PDL_C401,14.00
P069,C035,T_MWF_0830_0920,R_PDL_C401,14.00
P071,C035,T_MWF_0830_0920,R_PDL_C401,14.00
P072,C035,T_MWF_0830_0920,R_PDL_C401,14.00
P074,C035,T_MWF_0830_0920,R_PDL_C401,11.00
P075,C035,T_MWF_0830_0920,R_PDL_C401,12.00
P085,C035,T_MWF_0830_0920,R_PDL_C401,11.00
P087,C035,T_MWF_0830_0920,R_PDL_C401,11.00
P091,C035,T_MWF_0830_0920,R_PDL_C401,13.00
P093,C035,T_MWF_0830_0920,R_PDL_C401,15.00
P094,C035,T_MWF_0830_0920,R_PDL_C401,14.00
P095,C035,T_MWF_0830_0920,R_PDL_C401,13.00
P100,C035,T_MWF_0830_0920,R_PDL_C401,12.00
P002,C036,T_MWF_1130_1220,R_SMI_102,18.00
P005,C036,T_MWF_1130_1220,R_SMI_102,16.00
P008,C036,T_MWF_1130_1220,R_SMI_102,18.00
P010,C036,T_MWF_1130_1220,R_SMI_102,18.00
P012,C036,T_MWF_1130_1220,R_SMI_102,16.00
P016,C036,T_MWF_1130_1220,R_SMI_102,18.00
P017,C036,T_MWF_1130_1220,R_SMI_102,18.00
P020,C036,T_MWF_1130_1220,R_SMI_102,17.00
P021,C036,T_MWF_1130_1220,R_SMI_102,18.00
P025,C036,T_MWF_1130_1220,R_SMI_102,16.00
P028,C036,T_MWF_1130_1220,R_SMI_102,18.00
P029,C036,T_MWF_1130_1220,R_SMI_102,18.00
P032,C036,T_MWF_1130_1220,R_SMI_102,18.00
P038,C036,T_MWF_1130_1220,R_SMI_102,17.00
P039,C036,T_MWF_1130_1220,R_SMI_102,18.00
P040,C036,T_MWF_1130_1220,R_SMI_102,18.00
P041,C036,T_MWF_1130_1220,R_SMI_102,18.00
P047,C036,T_MWF_1130_1220,R_SMI_102,18.00
P050,C036,T_MWF_1130_1220,R_SMI_102,17.00
P051,C036,T_MWF_1130_1220,R_SMI_102,19.00
P052,C036,T_MWF_1130_1220,R_SMI_102,18.00
P053,C036,T_MWF_1130_1220,R_SMI_102,18.00
P055,C036,T_MWF_1130_1220,R_SMI_102,18.00
P057,C036,T_MWF_1130_1220,R_SMI_102,18.00
P058,C036,T_MWF_1130_1220,R_SMI_102,17.00
P061,C036,T_MWF_1130_1220,R_SMI_102,17.00
P062,C036,T_MWF_1130_1220,R_SMI_102,17.00
P063,C036,T_MWF_1130_1220,R_SMI_102,17.00
P064,C036,T_MWF_1130_1220,R_SMI_102,18.00
P071,C036,T_MWF_1130_1220,R_SMI_102,18.00
P074,C036,T_MWF_1130_1220,R_SMI_102,16.00
P080,C036,T_MWF_1130_1220,R_SMI_102,18.00
P089,C036,T_MWF_1130_1220,R_SMI_102,18.00
P091,C036,T_MWF_1130_1220,R_SMI_102,18.00
P093,C036,T_MWF_1130_1220,R_SMI_102,16.00
P096,C036,T_MWF_1130_1220,R_SMI_102,16.00
P099,C036,T_MWF_1130_1220,R_SMI_102,18.00
P007,C037,T_TTH_1430_1550,R_SAV_260,18.00
P009,C037,T_TTH_1430_1550,R_SAV_260,15.00
P010,C037,T_TTH_1430_1550,R_SAV_260,18.00
P012,C037,T_TTH_1430_1550,R_SAV_260,17.00
P025,C037,T_TTH_1430_1550,R_SAV_260,15.00
P037,C037,T_TTH_1430_1550,R_SAV_260,17.00
P039,C037,T_TTH_1430_1550,R_SAV_260,15.00
P040,C037,T_TTH_1430_1550,R_SAV_260,17.00
P041,C037,T_TTH_1430_1550,R_SAV_260,17.00
P043,C037,T_TTH_1430_1550,R_SAV_260,17.00
P044,C037,T_TTH_1430_1550,R_SAV_260,17.00
P050,C037,T_TTH_1430_1550,R_SAV_260,16.00
P051,C037,T_TTH_1430_1550,R_SAV_260,16.00
P054,C037,T_TTH_1430_1550,R_SAV_260,18.00
P055,C037,T_TTH_1430_1550,R_SAV_260,17.00
P057,C037,T_TTH_1430_1550,R_SAV_260,14.00
P058,C037,T_TTH_1430_1550,R_SAV_260,15.00
P061,C037,T_TTH_1430_1550,R_SAV_260,18.00
P062,C037,T_TTH_1430_1550,R_SAV_260,17.00
P063,C037,T_TTH_1430_1550,R_SAV_260,17.00
P064,C037,T_TTH_1430_1550,R_SAV_260,17.00
P067,C037,T_TTH_1430_1550,R_SAV_260,15.00
P069,C037,T_TTH_1430_1550,R_SAV_260,16.00
P071,C037,T_TTH_1430_1550,R_SAV_260,14.00
P074,C037,T_TTH_1430_1550,R_SAV_260,17.00
P087,C037,T_TTH_1430_1550,R_SAV_260,18.00
P093,C037,T_TTH_1430_1550,R_SAV_260,15.00
P095,C037,T_TTH_1430_1550,R_SAV_260,18.00
P012,C038,T_TTH_1600_1720,R_PDL_C038,12.00
P039,C038,T_TTH_1600_1720,R_PDL_C038,10.00
P040,C038,T_TTH_1600_1720,R_PDL_C038,11.00
P041,C038,T_TTH_1600_1720,R_PDL_C038,12.00
P050,C038,T_TTH_1600_1720,R_PDL_C038,11.00
P055,C038,T_TTH_1600_1720,R_PDL_C038,12.00
P057,C038,T_TTH_1600_1720,R_PDL_C038,10.00
P058,C038,T_TTH_1600_1720,R_PDL_C038,10.00
P062,C038,T_TTH_1600_1720,R_PDL_C038,12.00
P063,C038,T_TTH_1600_1720,R_PDL_C038,13.00
P064,C038,T_TTH_1600_1720,R_PDL_C038,11.00
P071,C038,T_TTH_1600_1720,R_PDL_C038,10.00
P074,C038,T_TTH_1600_1720,R_PDL_C038,11.00
P001,C039,T_TTH_0830_0950,R_GUG_220,15.00
P004,C039,T_TTH_0830_0950,R_GUG_220,15.00
P012,C039,T_TTH_0830_0950,R_GUG_220,14.00
P017,C039,T_TTH_0830_0950,R_GUG_220,14.00
P018,C039,T_TTH_0830_0950,R_GUG_220,15.00
P019,C039,T_TTH_0830_0950,R_GUG_220,14.00
P022,C039,T_TTH_0830_0950,R_GUG_220,14.00
P026,C039,T_TTH_0830_0950,R_GUG_220,14.00
P027,C039,T_TTH_0830_0950,R_GUG_220,16.00
P030,C039,T_TTH_0830_0950,R_GUG_220,15.00
P032,C039,T_TTH_0830_0950,R_GUG_220,16.00
P033,C039,T_TTH_0830_0950,R_GUG_220,16.00
P039,C039,T_TTH_0830_0950,R_GUG_220,16.00
P040,C039,T_TTH_0830_0950,R_GUG_220,13.00
P041,C039,T_TTH_0830_0950,R_GUG_220,13.00
P042,C039,T_TTH_0830_0950,R_GUG_220,15.00
P046,C039,T_TTH_0830_0950,R_GUG_220,15.00
P048,C039,T_TTH_0830_0950,R_GUG_220,15.00
P049,C039,T_TTH_0830_0950,R_GUG_220,12.00
P050,C039,T_TTH_0830_0950,R_GUG_220,16.00
P055,C039,T_TTH_0830_0950,R_GUG_220,15.00
P057,C039,T_TTH_0830_0950,R_GUG_220,16.00
P058,C039,T_TTH_0830_0950,R_GUG_220,16.00
P062,C039,T_TTH_0830_0950,R_GUG_220,15.00
P063,C039,T_TTH_0830_0950,R_GUG_220,13.00
P064,C039,T_TTH_0830_0950,R_GUG_220,15.00
P071,C039,T_TTH_0830_0950,R_GUG_220,16.00
P072,C039,T_TTH_0830_0950,R_GUG_220,16.00
P073,C039,T_TTH_0830_0950,R_GUG_220,14.00
P074,C039,T_TTH_0830_0950,R_GUG_220,14.00
P082,C039,T_TTH_0830_0950,R_GUG_220,15.00
P085,C039,T_TTH_0830_0950,R_GUG_220,14.00
P091,C039,T_TTH_0830_0950,R_GUG_220,14.00
P100,C039,T_TTH_0830_0950,R_GUG_220,13.00
P103,C039,T_TTH_0830_0950,R_GUG_220,14.00
P002,C040,T_TTH_1430_1550,R_KNE_210,16.00
P016,C040,T_TTH_1430_1550,R_KNE_210,16.00
P025,C040,T_TTH_1430_1550,R_KNE_210,14.00
P038,C040,T_TTH_1430_1550,R_KNE_210,14.00
P052,C040,T_TTH_1430_1550,R_KNE_210,16.00
P080,C040,T_TTH_1430_1550,R_KNE_210,15.00
P089,C040,T_TTH_1430_1550,R_KNE_210,15.00
P096,C040,T_TTH_1430_1550,R_KNE_210,16.00
P099,C040,T_TTH_1430_1550,R_KNE_210,15.00
P004,C041,T_MWF_1030_1120,R_LOW_206,13.00
P015,C041,T_MWF_1030_1120,R_LOW_206,14.00
P059,C041,T_MWF_1030_1120,R_LOW_206,14.00
P068,C041,T_MWF_1030_1120,R_LOW_206,14.00
P069,C041,T_MWF_1030_1120,R_LOW_206,13.00
P077,C041,T_MWF_1030_1120,R_LOW_206,14.00
P092,C041,T_MWF_1030_1120,R_LOW_206,14.00
P093,C041,T_MWF_1030_1120,R_LOW_206,12.00
P097,C041,T_MWF_1030_1120,R_LOW_206,12.00
P101,C041,T_MWF_1030_1120,R_LOW_206,13.00
P004,C042,T_MWF_1330_1420,R_MGH_389,12.00
P015,C042,T_MWF_1330_1420,R_MGH_389,13.00
P037,C042,T_MWF_1330_1420,R_MGH_389,13.00
P045,C042,T_MWF_1330_1420,R_MGH_389,13.00
P059,C042,T_MWF_1330_1420,R_MGH_389,11.00
P068,C042,T_MWF_1330_1420,R_MGH_389,10.00
P077,C042,T_MWF_1330_1420,R_MGH_389,15.00
P083,C042,T_MWF_1330_1420,R_MGH_389,14.00
P092,C042,T_MWF_1330_1420,R_MGH_389,13.00
P093,C042,T_MWF_1330_1420,R_MGH_389,11.00
P095,C042,T_MWF_1330_1420,R_MGH_389,12.00
P097,C042,T_MWF_1330_1420,R_MGH_389,14.00
P101,C042,T_MWF_1330_1420,R_MGH_389,13.00
P001,C043,T_MWF_1030_1120,R_AND_205,13.00
P003,C043,T_MWF_1030_1120,R_AND_205,13.00
P008,C043,T_MWF_1030_1120,R_AND_205,13.00
P017,C043,T_MWF_1030_1120,R_AND_205,13.00
P020,C043,T_MWF_1030_1120,R_AND_205,13.00
P048,C043,T_MWF_1030_1120,R_AND_205,13.00
P075,C043,T_MWF_1030_1120,R_AND_205,13.00
P090,C043,T_MWF_1030_1120,R_AND_205,13.00
P094,C043,T_MWF_1030_1120,R_AND_205,13.00
P001,C044,T_MWF_1030_1120,R_LOW_206,14.00
P003,C044,T_MWF_1030_1120,R_LOW_206,14.00
P008,C044,T_MWF_1030_1120,R_LOW_206,15.00
P012,C044,T_MWF_1030_1120,R_LOW_206,13.00
P017,C044,T_MWF_1030_1120,R_LOW_206,14.00
P020,C044,T_MWF_1030_1120,R_LOW_206,14.00
P022,C044,T_MWF_1030_1120,R_LOW_206,13.00
P026,C044,T_MWF_1030_1120,R_LOW_206,13.00
P032,C044,T_MWF_1030_1120,R_LOW_206,14.00
P039,C044,T_MWF_1030_1120,R_LOW_206,13.00
P040,C044,T_MWF_1030_1120,R_LOW_206,13.00
P041,C044,T_MWF_1030_1120,R_LOW_206,14.00
P048,C044,T_MWF_1030_1120,R_LOW_206,13.00
P050,C044,T_MWF_1030_1120,R_LOW_206,14.00
P055,C044,T_MWF_1030_1120,R_LOW_206,14.00
P057,C044,T_MWF_1030_1120,R_LOW_206,13.00
P058,C044,T_MWF_1030_1120,R_LOW_206,13.00
P062,C044,T_MWF_1030_1120,R_LOW_206,14.00
P063,C044,T_MWF_1030_1120,R_LOW_206,12.00
P064,C044,T_MWF_1030_1120,R_LOW_206,14.00
P071,C044,T_MWF_1030_1120,R_LOW_206,14.00
P074,C044,T_MWF_1030_1120,R_LOW_206,12.00
P075,C044,T_MWF_1030_1120,R_LOW_206,14.00
P078,C044,T_MWF_1030_1120,R_LOW_206,13.00
P087,C044,T_MWF_1030_1120,R_LOW_206,14.00
P094,C044,T_MWF_1030_1120,R_LOW_206,14.00
P005,C045,T_MWF_1230_1320,R_OTB_014,13.00
P008,C045,T_MWF_1230_1320,R_OTB_014,14.00
P010,C045,T_MWF_1230_1320,R_OTB_014,14.00
P017,C045,T_MWF_1230_1320,R_OTB_014,14.00
P020,C045,T_MWF_1230_1320,R_OTB_014,14.00
P021,C045,T_MWF_1230_1320,R_OTB_014,13.00
P028,C045,T_MWF_1230_1320,R_OTB_014,14.00
P029,C045,T_MWF_1230_1320,R_OTB_014,14.00
P032,C045,T_MWF_1230_1320,R_OTB_014,12.00
P047,C045,T_MWF_1230_1320,R_OTB_014,14.00
P051,C045,T_MWF_1230_1320,R_OTB_014,15.00
P053,C045,T_MWF_1230_1320,R_OTB_014,14.00
P061,C045,T_MWF_1230_1320,R_OTB_014,13.00
P091,C045,T_MWF_1230_1320,R_OTB_014,13.00
P093,C045,T_MWF_1230_1320,R_OTB_014,14.00
P007,C046,T_MWF_1430_1520,R_MEB_248,12.00
P009,C046,T_MWF_1430_1520,R_MEB_248,12.00
P010,C046,T_MWF_1430_1520,R_MEB_248,14.00
P025,C046,T_MWF_1430_1520,R_MEB_248,10.00
P037,C046,T_MWF_1430_1520,R_MEB_248,13.00
P043,C046,T_MWF_1430_1520,R_MEB_248,14.00
P044,C046,T_MWF_1430_1520,R_MEB_248,14.00
P051,C046,T_MWF_1430_1520,R_MEB_248,13.00
P054,C046,T_MWF_1430_1520,R_MEB_248,13.00
P061,C046,T_MWF_1430_1520,R_MEB_248,14.00
P067,C046,T_MWF_1430_1520,R_MEB_248,10.00
P069,C046,T_MWF_1430_1520,R_MEB_248,12.00
P087,C046,T_MWF_1430_1520,R_MEB_248,14.00
P093,C046,T_MWF_1430_1520,R_MEB_248,11.00
P095,C046,T_MWF_1430_1520,R_MEB_248,14.00
P001,C047,T_TTH_0830_0950,R_PDL_C038,14.00
P005,C047,T_TTH_0830_0950,R_PDL_C038,14.00
P017,C047,T_TTH_0830_0950,R_PDL_C038,13.00
P019,C047,T_TTH_0830_0950,R_PDL_C038,13.00
P023,C047,T_TTH_0830_0950,R_PDL_C038,11.00
P026,C047,T_TTH_0830_0950,R_PDL_C038,12.00
P027,C047,T_TTH_0830_0950,R_PDL_C038,13.00
P030,C047,T_TTH_0830_0950,R_PDL_C038,13.00
P032,C047,T_TTH_0830_0950,R_PDL_C038,14.00
P033,C047,T_TTH_0830_0950,R_PDL_C038,14.00
P039,C047,T_TTH_0830_0950,R_PDL_C038,14.00
P040,C047,T_TTH_0830_0950,R_PDL_C038,11.00
P041,C047,T_TTH_0830_0950,R_PDL_C038,11.00
P042,C047,T_TTH_0830_0950,R_PDL_C038,12.00
P046,C047,T_TTH_0830_0950,R_PDL_C038,13.00
P048,C047,T_TTH_0830_0950,R_PDL_C038,13.00
P049,C047,T_TTH_0830_0950,R_PDL_C038,10.00
P050,C047,T_TTH_0830_0950,R_PDL_C038,14.00
P053,C047,T_TTH_0830_0950,R_PDL_C038,11.00
P055,C047,T_TTH_0830_0950,R_PDL_C038,13.00
P057,C047,T_TTH_0830_0950,R_PDL_C038,14.00
P058,C047,T_TTH_0830_0950,R_PDL_C038,14.00
P062,C047,T_TTH_0830_0950,R_PDL_C038,13.00
P063,C047,T_TTH_0830_0950,R_PDL_C038,11.00
P064,C047,T_TTH_0830_0950,R_PDL_C038,13.00
P071,C047,T_TTH_0830_0950,R_PDL_C038,14.00
P073,C047,T_TTH_0830_0950,R_PDL_C038,12.00
P074,C047,T_TTH_0830_0950,R_PDL_C038,12.00
P082,C047,T_TTH_0830_0950,R_PDL_C038,14.00
P091,C047,T_TTH_0830_0950,R_PDL_C038,12.00
P099,C047,T_TTH_0830_0950,R_PDL_C038,14.00
P100,C047,T_TTH_0830_0950,R_PDL_C038,11.00
P103,C047,T_TTH_0830_0950,R_PDL_C038,12.00
P001,C048,T_MWF_1530_1620,R_LOW_206,13.00
P005,C048,T_MWF_1530_1620,R_LOW_206,10.00
P011,C048,T_MWF_1530_1620,R_LOW_206,12.00
P017,C048,T_MWF_1530_1620,R_LOW_206,13.00
P019,C048,T_MWF_1530_1620,R_LOW_206,14.00
P024,C048,T_MWF_1530_1620,R_LOW_206,13.00
P026,C048,T_MWF_1530_1620,R_LOW_206,14.00
P027,C048,T_MWF_1530_1620,R_LOW_206,11.00
P030,C048,T_MWF_1530_1620,R_LOW_206,15.00
P032,C048,T_MWF_1530_1620,R_LOW_206,12.00
P033,C048,T_MWF_1530_1620,R_LOW_206,15.00
P039,C048,T_MWF_1530_1620,R_LOW_206,12.00
P040,C048,T_MWF_1530_1620,R_LOW_206,13.00
P041,C048,T_MWF_1530_1620,R_LOW_206,14.00
P042,C048,T_MWF_1530_1620,R_LOW_206,13.00
P046,C048,T_MWF_1530_1620,R_LOW_206,11.00
P048,C048,T_MWF_1530_1620,R_LOW_206,12.00
P050,C048,T_MWF_1530_1620,R_LOW_206,12.00
P055,C048,T_MWF_1530_1620,R_LOW_206,12.00
P057,C048,T_MWF_1530_1620,R_LOW_206,12.00
P058,C048,T_MWF_1530_1620,R_LOW_206,11.00
P062,C048,T_MWF_1530_1620,R_LOW_206,13.00
P063,C048,T_MWF_1530_1620,R_LOW_206,13.00
P064,C048,T_MWF_1530_1620,R_LOW_206,12.00
P069,C048,T_MWF_1530_1620,R_LOW_206,12.00
P071,C048,T_MWF_1530_1620,R_LOW_206,12.00
P073,C048,T_MWF_1530_1620,R_LOW_206,14.00
P074,C048,T_MWF_1530_1620,R_LOW_206,14.00
P079,C048,T_MWF_1530_1620,R_LOW_206,13.00
P082,C048,T_MWF_1530_1620,R_LOW_206,15.00
P088,C048,T_MWF_1530_1620,R_LOW_206,13.00
P091,C048,T_MWF_1530_1620,R_LOW_206,12.00
P103,C048,T_MWF_1530_1620,R_LOW_206,14.00
P002,C049,T_TTH_0830_0950,R_LOW_113,11.00
P005,C049,T_TTH_0830_0950,R_LOW_113,14.00
P008,C049,T_TTH_0830_0950,R_LOW_113,12.00
P010,C049,T_TTH_0830_0950,R_LOW_113,13.00
P016,C049,T_TTH_0830_0950,R_LOW_113,12.00
P017,C049,T_TTH_0830_0950,R_LOW_113,12.00
P020,C049,T_TTH_0830_0950,R_LOW_113,13.00
P021,C049,T_TTH_0830_0950,R_LOW_113,13.00
P025,C049,T_TTH_0830_0950,R_LOW_113,14.00
P028,C049,T_TTH_0830_0950,R_LOW_113,12.00
P029,C049,T_TTH_0830_0950,R_LOW_113,11.00
P032,C049,T_TTH_0830_0950,R_LOW_113,14.00
P038,C049,T_TTH_0830_0950,R_LOW_113,14.00
P047,C049,T_TTH_0830_0950,R_LOW_113,13.00
P051,C049,T_TTH_0830_0950,R_LOW_113,14.00
P052,C049,T_TTH_0830_0950,R_LOW_113,13.00
P053,C049,T_TTH_0830_0950,R_LOW_113,11.00
P061,C049,T_TTH_0830_0950,R_LOW_113,11.00
P080,C049,T_TTH_0830_0950,R_LOW_113,12.00
P089,C049,T_TTH_0830_0950,R_LOW_113,13.00
P091,C049,T_TTH_0830_0950,R_LOW_113,11.00
P093,C049,T_TTH_0830_0950,R_LOW_113,14.00
P096,C049,T_TTH_0830_0950,R_LOW_113,10.00
P099,C049,T_TTH_0830_0950,R_LOW_113,14.00
P004,C050,T_TTH_1430_1550,R_PDL_C038,12.00
P007,C050,T_TTH_1430_1550,R_PDL_C038,14.00
P009,C050,T_TTH_1430_1550,R_PDL_C038,11.00
P010,C050,T_TTH_1430_1550,R_PDL_C038,13.00
P015,C050,T_TTH_1430_1550,R_PDL_C038,14.00
P025,C050,T_TTH_1430_1550,R_PDL_C038,11.00
P037,C050,T_TTH_1430_1550,R_PDL_C038,13.00
P043,C050,T_TTH_1430_1550,R_PDL_C038,13.00
P044,C050,T_TTH_1430_1550,R_PDL_C038,13.00
P051,C050,T_TTH_1430_1550,R_PDL_C038,12.00
P054,C050,T_TTH_1430_1550,R_PDL_C038,14.00
P059,C050,T_TTH_1430_1550,R_PDL_C038,10.00
P061,C050,T_TTH_1430_1550,R_PDL_C038,14.00
P067,C050,T_TTH_1430_1550,R_PDL_C038,11.00
P068,C050,T_TTH_1430_1550,R_PDL_C038,10.00
P069,C050,T_TTH_1430_1550,R_PDL_C038,12.00
P077,C050,T_TTH_1430_1550,R_PDL_C038,14.00
P087,C050,T_TTH_1430_1550,R_PDL_C038,14.00
P092,C050,T_TTH_1430_1550,R_PDL_C038,14.00
P093,C050,T_TTH_1430_1550,R_PDL_C038,12.00
P095,C050,T_TTH_1430_1550,R_PDL_C038,14.00
P097,C050,T_TTH_1430_1550,R_PDL_C038,13.00
P101,C050,T_TTH_1430_1550,R_PDL_C038,12.00
P004,C051,T_TTH_1300_1420,R_MEB_248,10.00
P015,C051,T_TTH_1300_1420,R_MEB_248,13.00
P059,C051,T_TTH_1300_1420,R_MEB_248,12.00
P068,C051,T_TTH_1300_1420,R_MEB_248,12.00
P069,C051,T_TTH_1300_1420,R_MEB_248,12.00
P077,C051,T_TTH_1300_1420,R_MEB_248,12.00
P092,C051,T_TTH_1300_1420,R_MEB_248,14.00
P093,C051,T_TTH_1300_1420,R_MEB_248,11.00
P097,C051,T_TTH_1300_1420,R_MEB_248,14.00
P101,C051,T_TTH_1300_1420,R_MEB_248,13.00
P004,C052,T_TTH_1430_1550,R_PDL_C401,12.00
P015,C052,T_TTH_1430_1550,R_PDL_C401,14.00
P037,C052,T_TTH_1430_1550,R_PDL_C401,13.00
P045,C052,T_TTH_1430_1550,R_PDL_C401,13.00
P059,C052,T_TTH_1430_1550,R_PDL_C401,10.00
P068,C052,T_TTH_1430_1550,R_PDL_C401,10.00
P077,C052,T_TTH_1430_1550,R_PDL_C401,15.00
P083,C052,T_TTH_1430_1550,R_PDL_C401,13.00
P092,C052,T_TTH_1430_1550,R_PDL_C401,14.00
P093,C052,T_TTH_1430_1550,R_PDL_C401,11.00
P095,C052,T_TTH_1430_1550,R_PDL_C401,14.00
P097,C052,T_TTH_1430_1550,R_PDL_C401,13.00
P101,C052,T_TTH_1430_1550,R_PDL_C401,12.00
P001,C053,T_TTH_1000_1120,R_LOW_206,14.00
P003,C053,T_TTH_1000_1120,R_LOW_206,14.00
P008,C053,T_TTH_1000_1120,R_LOW_206,14.00
P017,C053,T_TTH_1000_1120,R_LOW_206,14.00
P020,C053,T_TTH_1000_1120,R_LOW_206,14.00
P048,C053,T_TTH_1000_1120,R_LOW_206,14.00
P075,C053,T_TTH_1000_1120,R_LOW_206,14.00
P090,C053,T_TTH_1000_1120,R_LOW_206,14.00
P094,C053,T_TTH_1000_1120,R_LOW_206,15.00
P001,C054,T_TTH_1000_1120,R_MEB_248,14.00
P003,C054,T_TTH_1000_1120,R_MEB_248,14.00
P008,C054,T_TTH_1000_1120,R_MEB_248,14.00
P014,C054,T_TTH_1000_1120,R_MEB_248,13.00
P017,C054,T_TTH_1000_1120,R_MEB_248,14.00
P020,C054,T_TTH_1000_1120,R_MEB_248,14.00
P031,C054,T_TTH_1000_1120,R_MEB_248,14.00
P035,C054,T_TTH_1000_1120,R_MEB_248,13.00
P048,C054,T_TTH_1000_1120,R_MEB_248,13.00
P066,C054,T_TTH_1000_1120,R_MEB_248,14.00
P070,C054,T_TTH_1000_1120,R_MEB_248,13.00
P075,C054,T_TTH_1000_1120,R_MEB_248,15.00
P094,C054,T_TTH_1000_1120,R_MEB_248,14.00
P102,C054,T_TTH_1000_1120,R_MEB_248,13.00
P104,C054,T_TTH_1000_1120,R_MEB_248,14.00
P001,C055,T_TTH_1600_1720,R_LOW_113,13.00
P003,C055,T_TTH_1600_1720,R_LOW_113,13.00
P008,C055,T_TTH_1600_1720,R_LOW_113,13.00
P017,C055,T_TTH_1600_1720,R_LOW_113,11.00
P020,C055,T_TTH_1600_1720,R_LOW_113,12.00
P048,C055,T_TTH_1600_1720,R_LOW_113,10.00
P075,C055,T_TTH_1600_1720,R_LOW_113,10.00
P094,C055,T_TTH_1600_1720,R_LOW_113,10.00
P012,C056,T_W_1500_1650,R_SMI_102,11.00
P039,C056,T_W_1500_1650,R_SMI_102,10.00
P040,C056,T_W_1500_1650,R_SMI_102,11.00
P041,C056,T_W_1500_1650,R_SMI_102,11.00
P050,C056,T_W_1500_1650,R_SMI_102,10.00
P055,C056,T_W_1500_1650,R_SMI_102,10.00
P057,C056,T_W_1500_1650,R_SMI_102,11.00
P058,C056,T_W_1500_1650,R_SMI_102,11.00
P062,C056,T_W_1500_1650,R_SMI_102,12.00
P063,C056,T_W_1500_1650,R_SMI_102,13.00
P064,C056,T_W_1500_1650,R_SMI_102,11.00
P071,C056,T_W_1500_1650,R_SMI_102,10.00
P074,C056,T_W_1500_1650,R_SMI_102,11.00
P006,C057,T_MW_1000_1120,R_PDL_C038,13.00
